order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
1999,1,64,3,655.1319,66.0708,6.6427
1999,2,205,2,118.2516,49.3230,8.2586
1999,3,34,3,562.9245,97.3604,11.0890
2000,1,130,1,206.2988,11.9088,6.4519
2001,1,247,1,253.1533,1.0997,8.3246
2001,2,143,3,133.0877,48.7594,9.5941
2001,3,25,5,759.4667,44.1567,5.6540
2002,1,47,4,864.4954,15.1805,10.0759
2002,2,46,5,991.9343,21.4312,8.7901
2002,3,167,4,335.8265,5.4268,7.6729
2002,4,186,2,561.4565,0.7472,7.4315
2002,5,97,2,932.3943,32.4802,9.4449
2003,1,104,1,795.2000,6.0832,5.0478
2003,2,229,4,587.8341,15.0170,7.0358
2003,3,237,1,136.1110,93.3913,14.9088
2004,1,186,2,921.9131,43.0819,11.1395
2004,2,165,2,999.7712,47.1464,13.4948
2004,3,234,1,712.5345,25.8476,13.1218
2004,4,72,2,286.9628,29.5841,8.9769
2005,1,126,1,44.0127,36.6329,13.7334
2005,2,89,3,271.8715,0.5145,7.0591
2006,1,12,4,586.8723,0.8211,11.5454
2007,1,84,3,932.3295,49.2410,14.3822
2008,1,133,4,442.9134,57.1899,11.3719
2008,2,138,3,104.4015,27.2980,10.7762
2008,3,128,1,385.5432,20.9778,5.6204
2008,4,141,4,603.6800,45.5338,8.2342
2009,1,161,5,786.4327,6.8409,13.2321
2009,2,78,5,349.4732,39.8407,11.1884
2009,3,202,1,854.3631,13.5557,11.1009
2009,4,110,3,605.1716,3.9027,12.1488
2009,5,637,5,521.2999,33.7264,8.0256
2010,1,193,5,136.1333,11.2904,8.5233
2010,2,140,5,302.0455,6.5713,11.4356
2010,3,115,3,834.9406,49.3694,12.0928
2010,4,207,4,525.2575,37.7101,5.8425
2010,5,116,4,341.0198,87.1945,5.9856
2011,1,73,2,804.8839,58.0448,11.7095
2012,1,38,5,400.4618,16.5232,7.7791
2012,2,12,5,512.4576,5.7912,10.6575
2012,3,177,1,753.7374,1.2307,5.5236
2012,4,202,4,25.1793,6.1593,13.3323
2013,1,96,5,849.3239,3.7479,6.1326
2013,2,244,3,991.6125,6.2664,13.2199
2013,3,130,3,399.4088,17.3769,12.1638
2013,4,117,2,364.2272,21.2260,14.3568
2013,5,190,1,731.6884,93.7105,13.9486
2014,1,174,3,554.8655,13.8986,7.6824
2014,2,344,4,500.4004,3.0811,12.6694
2014,3,22,4,985.6778,46.8731,14.1582
2015,1,181,4,819.8452,96.3179,13.3283
2015,2,92,5,263.2220,21.0367,6.3000
2015,3,105,5,364.4191,15.4731,10.9853
2015,4,80,3,996.7842,24.0667,13.6525
2016,1,39,3,209.6109,45.9339,9.3731
2016,2,122,3,383.7581,25.8185,8.8104
2016,3,90,2,530.6722,35.3187,14.1441
2016,4,230,4,376.4151,19.4332,12.4010
2017,1,196,1,634.1644,16.2586,6.6139
2017,2,102,3,758.8282,83.4791,8.3677
2017,3,202,2,433.9320,53.4768,13.8475
2017,4,7,4,412.4416,27.6759,11.0097
2018,1,37,2,566.8636,19.9352,7.2332
2019,1,78,2,313.7799,72.4357,11.3775
2020,1,80,2,979.1277,45.2313,5.4876
2020,2,221,5,211.7239,36.4453,11.8783
2021,1,175,3,193.8517,17.8078,11.3294
2022,1,178,1,136.3177,49.1867,5.7581
2023,1,1,4,896.1449,1.3895,14.4975
2023,2,87,2,629.4038,1.9934,14.9383
2023,3,25,4,220.2483,45.6519,12.6037
2023,4,188,2,994.3256,44.1600,11.4195
2023,5,244,2,178.7344,21.3721,14.3338
2024,1,105,3,831.5568,14.5924,7.2052
2024,2,47,4,876.0200,31.9338,10.6648
2025,1,112,4,782.8726,86.7704,11.9881
2025,2,128,5,713.7945,12.6582,11.8230
2025,3,226,1,580.5867,10.0414,10.0039
2026,1,143,5,588.5682,43.9774,13.3248
2026,2,2,1,567.1090,40.9030,10.0514
2026,3,165,1,422.9257,49.6974,6.7245
2026,4,184,4,977.3382,37.8729,8.1794
2026,5,180,3,242.1957,39.3954,9.3614
2027,1,46,2,583.6715,46.8252,12.6227
2027,2,153,1,893.9336,26.3832,13.2423
2027,3,139,3,513.0285,42.4034,11.4166
2027,4,44,3,195.1962,4.2590,5.4574
2028,1,77,5,605.9318,43.9820,12.7366
2028,2,116,5,101.1868,27.6113,7.8801
2029,1,24,4,254.5965,29.5442,6.7150
2029,2,220,1,534.5306,37.3389,10.0127
2029,3,110,2,554.3359,88.4071,11.0695
2029,4,45,1,211.2029,47.9169,14.4145
2029,5,101,1,880.4456,99.7511,11.6197
2030,1,141,4,208.3727,41.6429,11.2988
2030,2,198,2,347.4322,34.2063,14.0888
