order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
1333,2025-08-20T02:09:16,2025-08-20,392,46,web,paypal,,18.70,AUD
1334,2025-08-20T12:27:59,2025-08-20,283,15,web,cash,,7.89,AUD
1335,2025-08-20T11:58:19,2025-08-20,492,36,pos,cash,,11.66,AUD
1336,2025-08-20T16:20:15,2025-08-20,133,46,web,credit_card,,16.53,AUD
1337,2025-08-20T22:31:12,2025-08-20,25,25,web,bank_transfer,,9.44,AUD
1338,2025-08-20T09:07:26,2025-08-20,73,23,web,paypal,,14.54,AUD
1339,2025-08-20T09:27:34,2025-08-20,163,28,pos,paypal,,9.80,AUD
1340,2025-08-20T11:09:55,2025-08-20,71,26,web,paypal,,10.72,AUD
1341,2025-08-20T04:38:45,2025-08-20,690,37,pos,credit_card,,5.74,AUD
1342,2025-08-20T08:09:29,2025-08-20,684,11,web,cash,,0.00,AUD
1343,2025-08-20T18:12:54,2025-08-20,713,49,pos,paypal,,21.28,AUD
1344,2025-08-20T13:02:41,2025-08-20,710,24,web,gift_card,,13.78,AUD
1345,2025-08-20T13:06:58,2025-08-20,335,18,web,gift_card,,7.48,AUD
1346,2025-08-20T00:17:59,2025-08-20,358,34,web,cash,,5.61,AUD
1347,2025-08-20T10:57:42,2025-08-20,752,2,web,bank_transfer,,0.00,AUD
1348,2025-08-20T02:25:40,2025-08-20,534,40,web,paypal,SAVE-U3XM,27.61,AUD
1349,2025-08-20T16:06:40,2025-08-20,542,27,web,credit_card,,0.00,AUD
1350,2025-08-20T13:42:20,2025-08-20,549,31,pos,credit_card,,13.20,AUD
1351,2025-08-20T19:23:37,2025-08-20,94,40,web,credit_card,,8.17,AUD
1352,2025-08-20T18:44:57,2025-08-20,502,8,web,credit_card,,11.00,AUD
1353,2025-08-20T14:11:28,2025-08-20,169,39,pos,credit_card,,11.89,AUD
1354,2025-08-20T19:19:42,2025-08-20,758,33,web,cash,,5.72,AUD
1355,2025-08-20T13:47:04,2025-08-20,454,14,web,paypal,,14.38,AUD
1356,2025-08-20T07:13:54,2025-08-20,286,33,web,cash,,16.28,AUD
1357,2025-08-20T18:03:37,2025-08-20,408,46,web,credit_card,,0.00,AUD
1358,2025-08-20T05:26:38,2025-08-20,71,29,web,cash,SAVE-YG9F,0.00,AUD
1359,2025-08-20T20:30:04,2025-08-20,787,16,pos,credit_card,,21.75,AUD
1360,2025-08-20T12:18:53,2025-08-20,752,25,web,credit_card,,39.89,AUD
1361,2025-08-20T15:20:19,2025-08-20,382,43,web,credit_card,,16.03,AUD
