sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-09-13T19:28:30,28,SHELF-90,42.32,12.37,3148
2025-09-19T08:59:13,28,SHELF-16,12.31,87.70,4187
2025-09-25T18:22:44,28,SHELF-14,30.33,33.82,3068
2025-09-26T01:51:08,28,SHELF-96,42.53,53.59,3918
2025-09-08T16:59:47,28,SHELF-68,-4.19,86.25,3310
2025-09-19T00:01:47,28,SHELF-28,23.12,47.88,3478
2025-09-07T12:41:23,28,SHELF-23,-6.36,80.81,3153
2025-09-29T05:12:04,28,SHELF-2,36.83,62.40,3087
2025-09-27T15:21:00,28,SHELF-95,6.85,96.08,3423
2025-09-23T04:28:08,28,SHELF-44,34.91,62.59,3645
2025-09-21T19:18:54,28,SHELF-65,-2.61,99.31,3830
2025-09-09T07:04:19,28,SHELF-45,-5.91,55.19,3130
2025-09-29T00:57:52,28,SHELF-63,12.76,61.13,3599
2025-09-16T13:29:03,28,SHELF-29,27.22,87.37,3355
2025-09-24T18:58:26,28,SHELF-67,14.14,15.58,3503
2025-09-15T06:02:32,28,SHELF-54,9.17,90.46,3885
2025-09-28T01:33:29,28,SHELF-12,14.41,32.92,4139
2025-09-09T23:42:47,28,SHELF-83,10.35,34.11,3311
2025-09-01T16:21:48,28,SHELF-68,42.03,50.92,4031
2025-09-27T05:04:21,28,SHELF-47,22.14,66.06,3791
2025-09-03T09:57:27,28,SHELF-32,16.03,45.02,3930
2025-09-03T23:53:04,28,SHELF-74,2.82,9.16,3663
2025-09-08T07:30:51,28,SHELF-65,16.23,89.42,3774
2025-09-24T06:54:33,28,SHELF-79,14.47,0.41,3042
2025-09-22T17:58:22,28,SHELF-77,22.40,96.40,3474
2025-09-09T11:18:41,28,SHELF-41,12.45,42.35,3985
2025-09-28T00:17:43,28,SHELF-27,43.23,0.52,3230
2025-09-14T07:16:16,28,SHELF-26,34.29,9.86,3198
2025-09-18T06:10:55,28,SHELF-8,21.78,15.12,3490
2025-09-30T16:30:07,28,SHELF-31,1.74,39.11,4156
2025-09-18T07:16:44,28,SHELF-7,1.57,92.20,4054
2025-09-17T08:13:21,28,SHELF-42,0.37,99.21,4011
2025-09-18T23:21:45,28,SHELF-42,31.69,11.17,3100
2025-09-20T03:34:25,28,SHELF-30,30.95,73.04,3175
2025-09-08T02:22:05,28,SHELF-6,31.00,81.29,4072
2025-09-14T08:30:58,28,SHELF-99,-1.00,29.46,4189
2025-09-30T14:16:58,28,SHELF-50,3.67,65.13,3613
2025-09-11T03:03:17,28,SHELF-36,47.99,85.11,3368
2025-09-15T16:59:28,28,SHELF-36,23.47,54.94,3583
2025-09-13T17:07:13,28,SHELF-17,21.02,6.62,4073
2025-09-18T12:24:16,28,SHELF-33,43.47,43.22,3491
2025-09-15T18:20:40,28,SHELF-27,5.67,36.37,3603
2025-09-06T00:56:34,28,SHELF-48,8.40,93.62,3691
2025-09-08T12:31:08,28,SHELF-93,32.52,41.97,3804
2025-09-12T00:24:45,28,SHELF-2,32.71,44.21,3412
2025-09-05T03:21:29,28,SHELF-88,47.06,94.82,3811
2025-09-11T05:32:33,28,SHELF-94,3.21,25.47,4129
2025-09-04T06:02:32,28,SHELF-23,2.52,30.85,3108
2025-09-19T02:54:46,28,SHELF-82,15.10,12.94,3585
2025-09-13T13:37:42,28,SHELF-5,46.68,19.72,3867
2025-09-01T05:40:00,28,SHELF-27,35.84,28.53,3227
2025-09-21T14:43:34,28,SHELF-18,35.59,19.80,3321
2025-09-08T12:00:44,28,SHELF-20,31.71,25.41,3844
2025-09-16T00:37:09,28,SHELF-47,40.55,52.38,4138
2025-09-13T16:34:48,28,SHELF-95,44.81,41.97,3423
2025-09-29T03:49:11,28,SHELF-95,33.22,58.15,4042
2025-09-08T17:09:41,28,SHELF-30,21.19,89.72,3920
2025-09-03T08:07:34,28,SHELF-80,36.13,40.39,3874
2025-09-01T14:26:18,28,SHELF-84,18.73,58.04,3617
2025-09-21T19:54:30,28,SHELF-20,7.68,56.68,3304
2025-09-28T21:56:24,28,SHELF-85,4.58,34.68,3534
2025-09-05T21:20:11,28,SHELF-5,32.90,71.88,4177
2025-09-19T17:45:04,28,SHELF-7,20.61,93.56,3829
2025-09-24T17:40:08,28,SHELF-87,-4.45,82.64,3814
2025-09-02T08:58:09,28,SHELF-8,40.25,28.88,3650
2025-09-26T17:37:42,28,SHELF-3,10.78,53.02,4175
2025-09-12T00:27:24,28,SHELF-92,41.49,85.03,3900
2025-09-18T15:33:00,28,SHELF-75,4.99,0.06,3075
2025-09-07T09:07:56,28,SHELF-30,36.87,7.02,4059
2025-09-15T12:20:02,28,SHELF-72,36.48,59.31,4106
2025-09-25T12:17:57,28,SHELF-76,9.94,92.23,3409
2025-09-19T15:42:17,28,SHELF-77,41.42,18.01,3643
2025-09-09T14:42:03,28,SHELF-98,24.73,86.35,3998
2025-09-22T07:03:57,28,SHELF-50,32.12,36.92,3158
2025-09-09T13:22:58,28,SHELF-75,-9.56,34.89,3530
2025-09-11T16:43:45,28,SHELF-37,6.70,68.87,3696
2025-09-01T22:59:11,28,SHELF-26,8.44,4.12,3358
2025-09-15T19:31:33,28,SHELF-18,-9.85,21.72,3435
2025-09-02T06:29:48,28,SHELF-89,-6.70,47.75,3730
2025-09-23T06:15:05,28,SHELF-39,-5.15,80.22,3827
2025-09-01T21:53:04,28,SHELF-71,47.11,89.28,3721
2025-09-08T19:40:23,28,SHELF-2,23.00,49.81,3182
2025-09-26T10:58:30,28,SHELF-3,-6.27,34.28,3851
2025-09-02T17:42:59,28,SHELF-18,16.75,44.22,3050
2025-09-25T14:06:24,28,SHELF-53,23.32,73.99,3218
2025-09-29T22:43:22,28,SHELF-40,-4.10,94.89,3521
2025-09-08T17:10:24,28,SHELF-19,-2.90,49.53,3354
2025-09-27T06:12:53,28,SHELF-79,3.23,13.53,3264
2025-09-24T01:40:53,28,SHELF-35,3.29,74.99,4025
2025-09-29T16:58:02,28,SHELF-23,-9.42,11.42,3165
2025-09-15T09:40:47,28,SHELF-37,38.30,13.84,3429
2025-09-19T07:16:01,28,SHELF-91,34.37,55.03,3373
2025-09-12T16:56:23,28,SHELF-7,-6.59,84.03,3646
2025-09-12T14:35:15,28,SHELF-42,-8.24,46.50,3624
2025-09-17T20:29:29,28,SHELF-12,-7.31,54.01,3696
2025-09-03T13:20:24,28,SHELF-79,13.10,98.86,3859
2025-09-25T09:19:52,28,SHELF-54,35.05,17.26,3158
2025-09-18T03:40:09,28,SHELF-83,-1.73,52.02,3636
2025-09-03T10:55:07,28,SHELF-76,-8.09,44.77,3817
2025-09-04T15:38:15,28,SHELF-38,44.65,25.46,3001
2025-09-10T04:09:21,28,SHELF-52,9.14,74.33,3216
2025-09-25T03:05:52,28,SHELF-46,38.90,55.76,3209
2025-09-30T00:40:39,28,SHELF-5,4.65,83.94,3497
2025-09-12T14:18:31,28,SHELF-61,9.94,6.55,3738
2025-09-29T08:08:27,28,SHELF-89,24.86,15.41,3543
2025-09-02T14:56:06,28,SHELF-63,23.03,54.16,3898
2025-09-12T11:26:21,28,SHELF-36,10.71,88.62,3119
