sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-05-12T02:42:19,17,SHELF-36,9.25,33.02,3097
2025-05-11T12:00:41,17,SHELF-88,2.41,72.46,3176
2025-05-04T07:57:57,17,SHELF-32,10.05,93.51,3221
2025-05-31T11:49:32,17,SHELF-73,7.71,19.02,3413
2025-05-14T09:59:19,17,SHELF-41,-3.15,53.40,3286
2025-05-27T11:52:50,17,SHELF-88,12.41,83.41,3110
2025-05-23T11:16:28,17,SHELF-50,6.34,50.43,3328
2025-05-31T16:58:37,17,SHELF-13,14.08,58.17,3823
2025-05-23T00:33:42,17,SHELF-39,42.31,85.43,3028
2025-05-22T04:38:08,17,SHELF-7,39.36,77.95,3220
2025-05-01T23:42:26,17,SHELF-50,31.17,61.94,3392
2025-05-18T03:00:53,17,SHELF-87,47.74,2.66,3638
2025-05-24T15:00:23,17,SHELF-7,48.68,97.85,3937
2025-05-03T23:48:50,17,SHELF-6,37.31,10.07,3660
2025-05-12T04:48:44,17,SHELF-96,42.72,54.92,3974
2025-05-01T14:37:56,17,SHELF-96,33.25,94.40,3956
2025-05-27T13:11:58,17,SHELF-51,46.92,85.38,4154
2025-05-25T19:05:34,17,SHELF-48,47.73,1.68,3926
2025-05-02T22:16:34,17,SHELF-20,48.84,76.85,3506
2025-05-10T02:30:10,17,SHELF-9,31.90,61.44,3933
2025-05-31T19:36:39,17,SHELF-59,28.01,46.27,3665
2025-05-29T08:23:12,17,SHELF-70,19.78,19.74,3411
2025-05-04T07:57:22,17,SHELF-97,29.65,54.89,3014
2025-05-06T03:53:30,17,SHELF-68,-1.27,70.13,3348
2025-05-20T03:19:08,17,SHELF-36,-1.21,83.82,3306
2025-05-09T16:17:35,17,SHELF-75,21.26,64.21,3764
2025-05-15T02:22:50,17,SHELF-55,30.35,4.92,3250
2025-05-04T20:46:53,17,SHELF-22,49.72,17.98,3026
2025-05-23T06:10:41,17,SHELF-70,19.43,39.66,3661
2025-05-17T09:30:42,17,SHELF-18,6.78,85.35,3878
2025-05-16T02:40:56,17,SHELF-8,8.28,9.05,3791
2025-05-29T05:46:53,17,SHELF-22,9.24,31.35,3389
2025-05-23T00:44:55,17,SHELF-18,31.93,71.38,3172
2025-05-20T09:54:58,17,SHELF-34,46.44,79.88,3477
2025-05-19T13:36:25,17,SHELF-80,13.30,94.29,4114
2025-05-25T07:22:59,17,SHELF-22,29.38,23.74,4115
2025-05-23T19:35:57,17,SHELF-82,38.61,83.67,3476
2025-05-31T01:17:45,17,SHELF-78,21.37,69.16,3588
2025-05-12T14:22:38,17,SHELF-89,42.51,48.60,3089
2025-05-25T12:17:46,17,SHELF-26,1.66,1.28,3712
2025-05-03T11:52:25,17,SHELF-17,44.81,75.39,3813
2025-05-09T15:07:42,17,SHELF-99,48.75,85.42,3237
2025-05-28T06:42:28,17,SHELF-68,8.17,8.72,3188
2025-05-04T01:42:34,17,SHELF-46,-4.35,1.44,3491
2025-05-20T19:18:21,17,SHELF-100,5.98,16.36,3629
2025-05-26T15:36:26,17,SHELF-90,26.33,44.12,3527
2025-05-11T12:16:54,17,SHELF-43,3.86,45.21,4012
2025-05-08T04:27:25,17,SHELF-45,29.00,10.64,4163
