sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-07-22T23:53:06,20,SHELF-27,3.07,95.76,3115
2025-07-01T18:08:48,20,SHELF-32,39.28,77.83,3673
2025-07-01T05:34:58,20,SHELF-41,6.78,43.01,4032
2025-07-06T02:57:14,20,SHELF-54,37.33,28.58,3672
2025-07-08T01:13:12,20,SHELF-84,23.79,62.38,3226
2025-07-21T01:20:30,20,SHELF-91,19.99,41.14,3856
2025-07-26T09:46:08,20,SHELF-73,-8.51,90.15,3833
2025-07-06T14:50:07,20,SHELF-40,23.08,49.70,3029
2025-07-13T05:28:05,20,SHELF-34,-0.24,59.63,3266
2025-07-20T20:47:34,20,SHELF-57,26.72,36.34,3616
2025-07-13T04:12:24,20,SHELF-45,24.79,74.36,3218
2025-07-27T00:44:25,20,SHELF-13,24.40,10.46,3776
2025-07-30T09:22:12,20,SHELF-61,31.12,91.09,3488
2025-07-20T23:40:07,20,SHELF-67,20.83,35.23,3950
2025-07-05T08:45:24,20,SHELF-64,21.37,93.61,3326
2025-07-31T11:20:33,20,SHELF-62,17.07,16.65,3716
2025-07-26T04:46:15,20,SHELF-77,-2.52,49.56,4103
2025-07-12T12:39:00,20,SHELF-16,49.22,45.17,3475
2025-07-24T19:58:35,20,SHELF-72,41.29,99.71,3050
2025-07-17T02:13:38,20,SHELF-57,25.81,71.52,3395
2025-07-05T16:51:21,20,SHELF-57,35.53,8.26,3854
2025-07-29T20:15:16,20,SHELF-87,10.41,56.77,4166
2025-07-27T05:19:40,20,SHELF-55,-0.76,57.76,4173
2025-07-28T20:05:08,20,SHELF-31,26.64,63.88,3942
2025-07-13T01:20:53,20,SHELF-81,20.18,5.57,4108
2025-07-05T11:08:38,20,SHELF-79,-4.51,23.03,3348
2025-07-01T11:11:06,20,SHELF-37,39.79,64.33,3054
2025-07-04T12:58:45,20,SHELF-44,32.75,15.45,3969
2025-07-05T01:55:52,20,SHELF-31,8.22,3.68,4040
2025-07-20T23:11:58,20,SHELF-66,-6.64,17.71,3019
2025-07-01T02:40:55,20,SHELF-97,49.19,36.70,3261
2025-07-23T02:40:23,20,SHELF-47,46.29,11.39,3566
2025-07-11T22:06:04,20,SHELF-8,48.20,77.47,4175
2025-07-03T20:33:09,20,SHELF-14,6.82,16.05,3037
2025-07-01T03:41:20,20,SHELF-41,22.49,43.93,3707
2025-07-11T16:48:55,20,SHELF-22,3.87,59.30,3409
2025-07-30T10:31:27,20,SHELF-62,37.59,19.53,3687
2025-07-24T03:44:49,20,SHELF-4,37.70,96.22,3174
2025-07-02T04:57:45,20,SHELF-6,20.84,69.62,3704
2025-07-31T06:30:35,20,SHELF-63,-3.09,81.64,3352
2025-07-06T09:24:45,20,SHELF-41,5.12,13.23,4197
2025-07-24T03:02:04,20,SHELF-91,23.91,75.84,3714
2025-07-14T22:38:47,20,SHELF-95,-1.69,24.42,3626
2025-07-22T04:24:14,20,SHELF-85,38.92,85.44,3329
2025-07-22T13:15:28,20,SHELF-19,38.15,39.17,3104
2025-07-23T20:12:17,20,SHELF-80,-6.57,47.82,4054
2025-07-13T10:42:37,20,SHELF-29,32.24,56.33,4117
2025-07-22T12:04:56,20,SHELF-70,14.22,72.83,4100
2025-07-09T22:52:18,20,SHELF-79,-9.56,32.98,3461
2025-07-30T03:18:49,20,SHELF-8,44.66,63.46,3235
2025-07-05T15:43:45,20,SHELF-27,5.52,48.92,3023
2025-07-25T16:15:32,20,SHELF-85,17.66,97.33,3598
2025-07-07T10:47:21,20,SHELF-10,42.28,62.99,3043
2025-07-03T15:41:36,20,SHELF-19,11.08,20.99,3566
2025-07-29T00:45:17,20,SHELF-46,45.08,52.29,3542
2025-07-17T13:39:55,20,SHELF-74,26.66,97.31,4154
2025-07-19T13:26:15,20,SHELF-33,-7.54,62.52,3638
2025-07-02T10:18:11,20,SHELF-77,-9.41,3735.78,3686
2025-07-20T20:29:50,20,SHELF-27,9.23,12.10,3601
2025-07-05T19:29:19,20,SHELF-12,6.26,9.78,3382
2025-07-22T13:20:52,20,SHELF-35,36.42,10.64,4030
2025-07-30T09:52:51,20,SHELF-35,17.17,20.06,3744
2025-07-04T18:42:44,20,SHELF-5,37.07,97.55,3651
2025-07-03T11:39:26,20,SHELF-25,-9.32,88.41,3616
2025-07-30T22:12:05,20,SHELF-12,15.01,68.06,3501
2025-07-09T10:50:18,20,SHELF-84,17.33,17.00,3644
2025-07-22T04:49:54,20,SHELF-80,-5.24,56.59,3267
2025-07-05T15:05:52,20,SHELF-99,35.70,42.09,3475
2025-07-04T02:37:25,20,SHELF-19,12.84,61.29,3029
2025-07-10T06:28:07,20,SHELF-9,3.04,97.42,3372
2025-07-28T22:55:36,20,SHELF-14,13.70,99.86,3742
