sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-07-24T16:59:15,2,SHELF-88,-5.51,57.72,3833
2025-07-19T13:23:22,2,SHELF-40,4.20,61.20,4110
2025-07-05T12:19:29,2,SHELF-12,15.77,90.26,4191
2025-07-09T19:07:19,2,SHELF-24,26.88,1053.98,4012
2025-07-01T21:43:19,2,SHELF-29,17.14,74.53,3407
2025-07-02T07:54:20,2,SHELF-58,23.63,85.88,3253
2025-07-08T00:03:58,2,SHELF-34,44.10,76.57,3655
2025-07-26T11:14:20,2,SHELF-86,26.92,36.01,3318
2025-07-17T07:53:56,2,SHELF-85,11.52,54.90,3034
2025-07-26T01:05:34,2,SHELF-55,2575.08,66.11,3129
2025-07-20T01:30:33,2,SHELF-99,23.63,61.74,4157
2025-07-31T20:05:22,2,SHELF-37,33.06,44.15,3277
2025-07-01T13:37:26,2,SHELF-35,49.38,27.94,3058
2025-07-26T11:01:38,2,SHELF-93,-7.89,47.60,3932
2025-07-10T17:17:09,2,SHELF-3,7.38,18.34,3361
2025-07-24T11:24:31,2,SHELF-12,-2.31,11.86,3947
2025-07-27T22:32:14,2,SHELF-79,-7.57,50.21,3410
2025-07-10T12:20:31,2,SHELF-57,28.77,65.23,3396
2025-07-16T09:29:51,2,SHELF-68,41.36,89.82,4020
2025-07-04T18:17:59,2,SHELF-4,5.12,89.69,3128
2025-07-26T20:19:39,2,SHELF-61,-3.05,69.85,3767
2025-07-07T23:31:37,2,SHELF-84,47.82,51.76,3858
2025-07-08T23:54:51,2,SHELF-9,47.09,10.85,3270
2025-07-29T10:10:27,2,SHELF-65,40.20,32.32,3215
2025-07-23T12:21:38,2,SHELF-15,22.18,20.97,3274
2025-07-30T02:45:36,2,SHELF-19,25.20,81.45,3399
2025-07-08T12:08:26,2,SHELF-41,39.07,81.75,4115
2025-07-25T02:54:44,2,SHELF-9,11.35,13.71,3489
2025-07-02T06:56:41,2,SHELF-52,25.96,68.09,3471
2025-07-08T14:52:21,2,SHELF-76,20.90,80.30,3249
2025-07-01T14:09:10,2,SHELF-97,-4.03,77.43,3873
2025-07-30T10:39:56,2,SHELF-32,38.50,10.43,3329
2025-07-01T20:58:47,2,SHELF-10,42.55,85.01,3113
2025-07-01T07:07:42,2,SHELF-31,20.66,0.63,4134
2025-07-18T20:43:58,2,SHELF-15,22.66,40.12,3496
2025-07-05T11:49:11,2,SHELF-65,6.07,91.91,3947
2025-07-23T13:34:11,2,SHELF-70,42.31,51.25,4157
2025-07-09T13:07:03,2,SHELF-76,-7.44,3.74,3056
2025-07-16T11:43:26,2,SHELF-25,13.61,76.08,3691
