order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
4663,1,103,5,28.7070,2.2494,9.4245
4663,2,151,4,705.2553,40.0594,5.5711
4664,1,235,4,816.1042,46.5395,12.3539
4664,2,97,2,197.2492,23.9295,12.3686
4664,3,189,4,969.3135,25.0226,13.0623
4664,4,55,4,837.6821,47.3378,13.4431
4665,1,144,1,740.9175,46.2934,10.7844
4665,2,90,1,552.9831,42.1007,5.7236
4665,3,195,5,126.9631,75.3098,11.4848
4666,1,1,1,777.8958,10.8589,11.5338
4667,1,41,1,550.1471,39.6223,8.0079
4667,2,185,1,636.4653,33.0807,7.7769
4667,3,225,4,354.3347,43.7536,8.3955
4667,4,121,5,595.9937,16.7217,8.4922
4667,5,97,4,778.7389,2.6658,9.5878
4668,1,143,4,570.0994,28.1262,9.8870
4668,2,193,4,773.6020,33.8988,8.2718
4668,3,215,3,521.2141,2.6948,14.9867
4668,4,243,2,697.5563,11.1703,14.8888
4668,5,151,1,695.8768,10.3194,13.8105
4669,1,170,5,807.0063,35.7730,9.6742
4669,2,161,4,340.6460,19.5366,14.9922
4669,3,240,2,242.5902,4.2179,12.3727
4670,1,70,4,352.8108,29.4565,12.4464
4671,1,69,1,377.3300,31.8532,5.5119
4671,2,118,4,11.1672,29.2240,11.5647
4672,1,28,1,54.9600,32.1177,8.3084
4672,2,212,5,477.2037,6.2319,11.7047
4672,3,223,3,887.7046,22.4963,7.7368
4672,4,37,3,594.6381,80.4992,6.7956
4673,1,188,5,5.9918,40.4226,10.2774
4674,1,139,3,147.4817,23.1087,14.0369
4674,2,196,1,365.2979,32.1351,12.8288
4674,3,9,4,958.8841,10.8428,6.3420
4675,1,172,1,346.6322,73.6521,11.0251
4676,1,228,1,99.9636,27.5359,8.6288
4676,2,164,3,125.6574,27.3598,12.6960
4676,3,42,2,446.5684,16.7740,14.8010
4676,4,209,5,421.2312,6.1355,5.0141
4676,5,193,2,425.9623,10.9317,7.1365
4677,1,107,2,778.2265,10.1466,13.1224
4677,2,51,4,763.8314,28.7605,7.4060
4677,3,224,1,970.1557,12.3920,11.0087
4677,4,45,3,207.6548,38.1351,12.1887
4677,5,45,1,338.4052,36.8397,12.4086
4678,1,113,1,538.6680,10.1644,12.7654
4678,2,223,5,331.9116,39.1017,7.2224
4678,3,82,4,428.0036,31.1559,12.5626
4678,4,154,2,946.5518,8.0026,14.6542
4679,1,232,1,650.3292,11.6687,13.4524
4679,2,237,3,289.6187,14.2237,9.4392
4680,1,152,3,182.2831,7.6911,8.6908
4680,2,89,2,995.6170,59.9421,13.8117
4680,3,166,4,782.7429,29.5385,11.3104
4680,4,35,1,834.8880,27.4202,13.9631
4681,1,68,2,112.1674,66.0446,5.7928
4681,2,215,1,506.9264,56.1075,11.6063
4681,3,44,4,578.6587,44.1835,12.7660
4681,4,133,2,259.5127,26.9977,13.6919
4682,1,104,5,668.9780,43.2257,6.1365
4683,1,226,2,302.5496,9.6036,9.0372
4683,2,28,3,165.6089,22.7736,13.3107
4683,3,78,1,71.2113,39.9938,12.7956
4683,4,115,5,212.1138,20.6754,5.4596
4683,5,168,2,799.8758,16.4861,9.5216
4684,1,51,4,862.4038,78.1634,8.1139
4684,2,47,2,786.2141,44.7300,11.6198
4684,3,42,1,434.5880,17.5523,9.5669
4684,4,173,5,107.5345,26.1055,5.3894
4684,5,234,5,405.9198,30.0451,14.0960
4685,1,234,2,59.2990,16.8411,7.8119
4685,2,227,2,692.3788,34.5778,5.4770
4685,3,224,3,982.1245,9.7402,11.0875
4686,1,29,2,557.6954,42.3466,11.2311
4686,2,143,1,907.7964,73.9337,5.5081
