sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-09-30T12:33:53,10,SHELF-70,38.18,17.69,4065
2025-09-08T03:55:46,10,SHELF-64,3.47,58.20,3522
2025-09-04T10:04:46,10,SHELF-53,30.14,57.00,3276
2025-09-16T14:00:45,10,SHELF-15,-2.75,33.45,4113
2025-09-07T09:37:39,10,SHELF-69,-4.51,2.29,4147
2025-09-15T05:51:05,10,SHELF-29,-1.08,78.29,3468
2025-09-04T00:30:11,10,SHELF-40,25.12,61.61,3303
2025-09-02T19:02:40,10,SHELF-57,23.69,20.59,3320
2025-09-30T06:15:54,10,SHELF-79,44.65,32.86,3411
2025-09-07T01:29:38,10,SHELF-69,48.08,94.32,3997
2025-09-03T00:38:42,10,SHELF-83,33.83,88.66,3408
2025-09-27T21:04:07,10,SHELF-51,17.87,42.80,3223
2025-09-22T20:36:20,10,SHELF-79,24.59,0.73,4057
2025-09-02T05:03:28,10,SHELF-4,40.25,87.88,4071
2025-09-11T07:37:27,10,SHELF-46,32.67,32.84,4131
2025-09-03T19:43:54,10,SHELF-65,-1.19,84.45,3862
2025-09-16T17:53:29,10,SHELF-40,-9.74,28.06,3915
2025-09-04T22:26:15,10,SHELF-64,4.36,29.07,3185
2025-09-26T05:57:44,10,SHELF-99,-1.12,40.29,3855
2025-09-20T00:43:03,10,SHELF-5,36.27,90.22,4093
2025-09-08T12:01:48,10,SHELF-40,14.74,20.64,4131
2025-09-18T08:01:02,10,SHELF-63,36.71,83.55,3953
2025-09-03T01:13:55,10,SHELF-72,8.07,73.42,3575
2025-09-21T17:05:27,10,SHELF-83,45.33,92.59,3331
2025-09-27T07:14:22,10,SHELF-59,38.62,10.85,4077
2025-09-10T11:16:51,10,SHELF-21,49.03,51.30,3500
2025-09-10T21:05:12,10,SHELF-39,-2.64,45.21,4152
2025-09-28T05:00:24,10,SHELF-79,-1.38,52.73,3967
2025-09-12T12:15:53,10,SHELF-8,46.12,24.40,3738
2025-09-29T19:59:26,10,SHELF-55,1.55,26.72,3337
2025-09-12T19:53:25,10,SHELF-70,32.88,78.24,3498
2025-09-03T08:53:27,10,SHELF-70,46.83,68.96,3734
2025-09-04T00:30:15,10,SHELF-74,42.47,32.41,3307
2025-09-23T23:05:02,10,SHELF-79,49.29,27.57,3385
2025-09-26T12:34:36,10,SHELF-23,23.73,21.35,3672
2025-09-30T08:42:18,10,SHELF-55,35.63,75.20,3124
2025-09-18T10:44:18,10,SHELF-97,26.80,38.82,3679
2025-09-24T13:16:02,10,SHELF-95,22.43,20.25,3418
2025-09-26T02:01:42,10,SHELF-74,6.67,96.13,3753
2025-09-01T04:51:14,10,SHELF-71,-0.63,33.77,3048
2025-09-03T18:58:04,10,SHELF-49,48.63,98.22,4045
2025-09-28T15:58:39,10,SHELF-97,31.95,44.31,4060
2025-09-05T01:51:45,10,SHELF-61,27.70,80.78,3454
2025-09-23T12:06:31,10,SHELF-89,22.58,27.07,3781
2025-09-06T09:37:00,10,SHELF-22,25.24,23.04,3841
2025-09-08T07:28:03,10,SHELF-68,5.67,22.41,3456
2025-09-13T16:40:48,10,SHELF-48,7.58,17.35,4009
2025-09-02T11:25:31,10,SHELF-5,24.58,68.29,3251
2025-09-06T12:11:20,10,SHELF-13,0.90,78.09,3387
2025-09-27T18:58:06,10,SHELF-14,30.68,44.48,3660
2025-09-19T01:36:51,10,SHELF-45,19.39,60.75,3505
2025-09-28T03:37:04,10,SHELF-71,9.52,42.88,3886
2025-09-21T15:31:22,10,SHELF-73,29.55,56.85,3478
2025-09-27T10:24:52,10,SHELF-82,23.00,41.53,4026
2025-09-19T19:58:12,10,SHELF-79,-7.55,31.63,3304
2025-09-27T08:44:20,10,SHELF-30,-6.99,57.45,3661
2025-09-14T01:06:25,10,SHELF-62,0.87,13.89,3269
2025-09-06T20:29:10,10,SHELF-56,5.70,49.32,3854
2025-09-25T21:45:19,10,SHELF-77,-1.95,2.96,3235
2025-09-21T04:42:28,10,SHELF-38,1.02,7.57,4111
2025-09-27T21:06:48,10,SHELF-77,49.47,45.55,3692
2025-09-28T12:13:30,10,SHELF-68,36.37,79.63,3495
2025-09-20T08:31:31,10,SHELF-38,-5.00,86.98,3417
2025-09-13T15:50:44,10,SHELF-34,-7.99,63.37,3649
2025-09-04T07:57:31,10,SHELF-33,14.58,42.61,3297
2025-09-29T11:10:46,10,SHELF-73,21.85,91.50,3043
2025-09-08T21:58:29,10,SHELF-29,-9.37,97.65,3367
2025-09-27T11:42:14,10,SHELF-48,11.76,18.57,4034
2025-09-18T04:53:18,10,SHELF-50,0.49,46.63,3142
2025-09-15T22:28:06,10,SHELF-83,-1.45,56.38,4198
2025-09-08T05:44:03,10,SHELF-90,42.53,6.38,3525
2025-09-28T22:23:26,10,SHELF-62,-4.80,12.03,3665
2025-09-12T00:16:35,10,SHELF-96,21.33,76.80,4164
2025-09-07T12:30:34,10,SHELF-6,43.68,39.00,3798
2025-09-13T23:43:15,10,SHELF-18,39.94,12.34,4010
2025-09-30T12:25:33,10,SHELF-25,18.30,43.38,3014
2025-09-25T19:01:07,10,SHELF-1,8.67,13.76,3553
2025-09-03T02:20:07,10,SHELF-8,27.12,60.76,3861
2025-09-13T18:57:41,10,SHELF-97,35.11,50.34,3103
2025-09-25T22:15:08,10,SHELF-81,17.47,86.94,3577
2025-09-22T21:40:25,10,SHELF-25,-9.66,21.82,3562
2025-09-08T14:08:45,10,SHELF-34,36.49,21.14,3980
2025-09-21T16:42:15,10,SHELF-43,-7.90,16.65,3603
