sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-17T21:54:55,43,SHELF-51,14.55,66.74,3192
2025-04-07T07:31:54,43,SHELF-49,1.21,42.42,3048
2025-04-09T06:48:52,43,SHELF-33,10.80,94.53,3650
2025-04-10T19:09:36,43,SHELF-57,29.62,26.06,3421
2025-04-05T05:34:16,43,SHELF-58,27.62,91.50,3852
2025-04-13T10:12:35,43,SHELF-87,-6.37,87.33,3362
2025-04-05T23:06:57,43,SHELF-43,38.41,18.40,3255
2025-04-23T04:39:52,43,SHELF-85,-0.11,96.61,3491
2025-04-13T23:43:27,43,SHELF-71,19.80,99.04,4128
2025-04-27T17:35:05,43,SHELF-1,45.27,38.52,3929
2025-04-21T01:48:49,43,SHELF-89,8.32,59.82,3650
2025-04-24T00:43:14,43,SHELF-46,15.03,63.09,3939
2025-04-16T02:43:01,43,SHELF-24,12.89,60.11,4159
2025-04-15T23:03:59,43,SHELF-97,44.96,31.00,3439
2025-04-26T18:59:12,43,SHELF-6,-7.06,6.91,3780
2025-04-02T12:53:36,43,SHELF-57,20.46,94.53,3488
2025-04-28T17:00:34,43,SHELF-51,29.05,19.11,3899
2025-04-04T07:25:46,43,SHELF-46,-5.33,71.98,3946
2025-04-08T05:09:51,43,SHELF-92,1.36,81.22,3500
2025-04-13T02:20:19,43,SHELF-98,26.07,60.65,3479
2025-04-04T20:53:32,43,SHELF-74,44.18,63.38,3467
2025-04-17T19:12:14,43,SHELF-61,23.48,9.72,3685
2025-04-30T08:02:51,43,SHELF-76,45.54,22.35,3342
2025-04-09T21:08:52,43,SHELF-38,21.58,84.74,3201
2025-04-02T12:22:57,43,SHELF-99,46.72,10.93,3804
2025-04-02T06:42:24,43,SHELF-6,2560.59,58.50,3789
2025-04-28T04:27:36,43,SHELF-25,39.52,97.93,3844
2025-04-02T22:22:26,43,SHELF-49,49.35,7.13,3246
2025-04-25T02:08:21,43,SHELF-19,46.45,99.31,3425
2025-04-29T02:06:16,43,SHELF-42,27.33,18.00,3858
2025-04-02T14:20:24,43,SHELF-40,42.11,92.53,3052
2025-04-20T22:43:58,43,SHELF-55,4.58,17.15,3179
2025-04-04T20:36:31,43,SHELF-70,-0.47,31.67,3909
2025-04-23T03:17:05,43,SHELF-89,12.02,89.64,3587
2025-04-18T09:33:34,43,SHELF-13,9.52,3576.50,3037
2025-04-10T20:44:58,43,SHELF-35,40.80,38.28,3512
2025-04-10T23:43:37,43,SHELF-69,15.43,14.25,3395
2025-04-01T16:29:52,43,SHELF-67,45.58,41.91,3822
2025-04-03T16:40:21,43,SHELF-43,20.72,36.97,4123
2025-04-05T19:25:06,43,SHELF-15,22.07,31.54,3076
2025-04-02T18:15:41,43,SHELF-27,11.81,13.63,3023
2025-04-15T05:16:53,43,SHELF-2,47.11,49.51,4003
2025-04-16T01:21:38,43,SHELF-37,35.16,66.67,3880
2025-04-21T18:16:28,43,SHELF-34,38.82,47.03,3063
2025-04-10T03:51:41,43,SHELF-3,19.11,40.26,3244
2025-04-27T18:47:28,43,SHELF-100,35.43,45.05,4183
2025-04-25T20:04:41,43,SHELF-96,12.28,6.95,4112
2025-04-04T14:11:38,43,SHELF-35,9.73,55.42,3744
2025-04-12T14:17:11,43,SHELF-84,19.24,9.65,3113
2025-04-30T06:13:10,43,SHELF-92,22.93,68.26,3839
2025-04-19T11:14:55,43,SHELF-98,21.02,85.72,3716
2025-04-13T09:08:38,43,SHELF-83,-8.11,5.87,4166
2025-04-29T12:09:52,43,SHELF-45,15.65,39.50,3486
2025-04-13T14:56:27,43,SHELF-36,29.85,44.33,3326
2025-04-28T04:35:31,43,SHELF-94,11.33,9.14,3580
2025-04-19T01:00:15,43,SHELF-53,18.90,70.94,3926
2025-04-03T13:08:51,43,SHELF-38,19.78,10.36,3064
2025-04-02T08:39:54,43,SHELF-49,38.01,88.84,3466
2025-04-29T06:44:27,43,SHELF-37,17.15,77.42,4051
2025-04-29T18:45:23,43,SHELF-95,-2.87,62.47,3741
2025-04-02T22:06:33,43,SHELF-36,-9.98,56.69,3995
2025-04-09T19:47:54,43,SHELF-68,35.24,57.48,3726
2025-04-08T23:48:19,43,SHELF-39,34.63,13.97,3254
2025-04-29T17:40:42,43,SHELF-12,40.62,76.04,3341
2025-04-03T06:27:27,43,SHELF-67,43.81,30.14,3528
2025-04-03T01:10:05,43,SHELF-54,14.61,11.54,3423
2025-04-18T11:29:39,43,SHELF-80,5.25,12.65,4111
2025-04-29T12:31:09,43,SHELF-77,7.77,27.83,3365
2025-04-26T20:48:16,43,SHELF-57,23.89,6.01,3135
2025-04-27T22:12:14,43,SHELF-36,18.41,24.73,3768
