order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
2665,2025-08-22T20:26:01,2025-08-22,766,35,web,credit_card,,12.10,AUD
2666,2025-08-22T14:22:45,2025-08-22,310,12,web,bank_transfer,,11.71,AUD
2667,2025-08-22T20:18:43,2025-08-22,776,5,web,bank_transfer,,0.00,AUD
2668,2025-08-22T16:54:22,2025-08-22,630,14,web,cash,,13.58,AUD
2669,2025-08-22T19:03:29,2025-08-22,7,47,pos,credit_card,,23.85,AUD
2670,2025-08-22T15:49:14,2025-08-22,72,41,web,gift_card,SAVE-IZZL,35.93,AUD
2671,2025-08-22T17:57:48,2025-08-22,123,18,web,paypal,,24.24,AUD
2672,2025-08-22T17:48:08,2025-08-22,281,6,web,credit_card,,0.00,AUD
2673,2025-08-22T11:26:07,2025-08-22,9,49,pos,paypal,,6.91,AUD
2674,2025-08-22T10:38:33,2025-08-22,22,4,pos,credit_card,,5.03,AUD
2675,2025-08-22T07:05:35,2025-08-22,774,1,web,credit_card,,6.50,AUD
2676,2025-08-22T19:18:51,2025-08-22,231,42,web,credit_card,,10.38,AUD
2677,2025-08-22T04:55:05,2025-08-22,442,13,pos,paypal,SAVE-5WDO,0.00,AUD
2678,2025-08-22T08:39:26,2025-08-22,496,4,web,cash,SAVE-T4K2,14.70,AUD
2679,2025-08-22T15:26:41,2025-08-22,448,8,web,bank_transfer,,0.00,AUD
2680,2025-08-22T08:18:40,2025-08-22,780,31,pos,credit_card,,31.88,AUD
2681,2025-08-22T12:49:44,2025-08-22,467,21,pos,paypal,,28.67,AUD
2682,2025-08-22T12:54:31,2025-08-22,719,28,web,paypal,,0.00,AUD
2683,2025-08-22T14:21:50,2025-08-22,729,48,pos,credit_card,,0.00,AUD
2684,2025-08-22T09:07:35,2025-08-22,117,29,web,credit_card,,0.00,AUD
2685,2025-08-22T15:33:51,2025-08-22,629,19,pos,credit_card,,7.37,AUD
2686,2025-08-22T23:55:11,2025-08-22,285,41,web,paypal,,5.02,AUD
2687,2025-08-22T06:29:37,2025-08-22,352,16,web,cash,,23.99,AUD
2688,2025-08-22T18:46:16,2025-08-22,711,6,pos,credit_card,,7.45,AUD
2689,2025-08-22T22:27:06,2025-08-22,456,8,pos,gift_card,SAVE-5V4E,0.00,AUD
2690,2025-08-22T02:16:53,2025-08-22,474,48,web,credit_card,,0.00,AUD
2691,2025-08-22T08:10:00,2025-08-22,215,36,pos,bank_transfer,,16.02,AUD
2692,2025-08-22T10:53:24,2025-08-22,681,15,pos,gift_card,,0.00,AUD
2693,2025-08-22T21:20:59,2025-08-22,240,11,pos,credit_card,,0.00,AUD
2694,2025-08-22T16:52:56,2025-08-22,711,39,web,credit_card,,20.36,AUD
2695,2025-08-22T01:25:56,2025-08-22,232,49,pos,credit_card,SAVE-SO9H,7.95,AUD
2696,2025-08-22T21:42:27,2025-08-22,771,3,web,cash,,0.00,AUD
2697,2025-08-22T07:47:04,2025-08-22,351,16,web,credit_card,,26.71,AUD
2698,2025-08-22T22:26:11,2025-08-22,243,14,web,paypal,,8.77,AUD
2699,2025-08-22T12:50:32,2025-08-22,467,31,web,credit_card,,5.70,AUD
2700,2025-08-22T14:54:15,2025-08-22,409,46,pos,credit_card,,22.12,AUD
2701,2025-08-22T18:51:11,2025-08-22,530,4,pos,credit_card,,10.49,AUD
2702,2025-08-22T14:14:15,2025-08-22,114,11,pos,credit_card,,10.30,AUD
2703,2025-08-22T13:39:53,2025-08-22,141,50,web,credit_card,,18.48,AUD
2704,2025-08-22T21:51:35,2025-08-22,172,46,web,gift_card,,9.62,AUD
