order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
3997,2025-08-24T19:42:36,2025-08-24,571,40,pos,cash,,10.23,AUD
3998,2025-08-24T07:59:20,2025-08-24,169,2,pos,bank_transfer,,0.00,AUD
3999,2025-08-24T06:25:59,2025-08-24,473,10,pos,credit_card,SAVE-LD8N,0.00,AUD
4000,2025-08-24T12:20:39,2025-08-24,113,33,web,credit_card,,0.00,AUD
4001,2025-08-24T16:29:36,2025-08-24,298,7,web,credit_card,,0.00,AUD
4002,2025-08-24T14:28:28,2025-08-24,13,16,pos,paypal,,26.44,AUD
4003,2025-08-24T04:23:21,2025-08-24,192,30,web,gift_card,,0.00,AUD
4004,2025-08-24T18:23:23,2025-08-24,104,14,web,gift_card,,20.86,AUD
4005,2025-08-24T18:51:50,2025-08-24,658,24,pos,bank_transfer,,10.48,AUD
4006,2025-08-24T05:50:40,2025-08-24,97,13,pos,credit_card,,13.14,AUD
4007,2025-08-24T04:12:37,2025-08-24,357,44,pos,credit_card,,12.18,AUD
4008,2025-08-24T21:59:14,2025-08-24,273,35,pos,paypal,,0.00,AUD
4009,2025-08-24T09:44:57,2025-08-24,676,10,web,credit_card,SAVE-NONC,12.52,AUD
4010,2025-08-24T20:24:26,2025-08-24,794,20,web,bank_transfer,,21.40,AUD
4011,2025-08-24T20:38:17,2025-08-24,530,36,pos,bank_transfer,SAVE-0L5E,10.69,AUD
4012,2025-08-24T11:59:45,2025-08-24,71,50,pos,paypal,,22.66,AUD
4013,2025-08-24T15:42:22,2025-08-24,311,13,web,credit_card,,13.94,AUD
4014,2025-08-24T13:32:50,2025-08-24,647,36,pos,cash,,11.12,AUD
4015,2025-08-24T09:24:44,2025-08-24,734,35,pos,cash,,12.94,AUD
4016,2025-08-24T05:30:09,2025-08-24,212,8,pos,credit_card,,9.48,AUD
4017,2025-08-24T03:02:13,2025-08-24,65,28,web,credit_card,,23.56,AUD
4018,2025-08-24T13:55:06,2025-08-24,512,40,web,credit_card,,14.86,AUD
