order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
7993,1,177,4,785.9707,37.6277,6.6576
7993,2,45,4,134.6104,8.7253,7.6610
7994,1,13,2,111.1580,7.9179,11.4424
7994,2,24,4,1.2497,27.7996,11.1734
7994,3,184,2,977.1627,25.3561,14.9294
7994,4,247,4,519.7702,43.3510,7.2047
7995,1,224,2,862.8229,10.9111,7.6222
7995,2,105,2,564.3638,19.7008,10.2720
7995,3,217,4,132.9075,39.2291,8.4840
7996,1,135,4,95.4950,5.1165,10.1896
7997,1,218,3,341.1091,8.8156,7.3044
7997,2,126,4,185.4980,42.6561,10.5569
7997,3,214,1,92.4345,42.8482,10.6582
7997,4,197,1,264.4326,4.8865,5.8489
7998,1,177,2,488.5691,57.1687,11.7844
7998,2,42,4,557.6563,32.2453,9.4024
7998,3,124,4,539.4121,35.3396,10.2821
7998,4,114,1,864.1229,0.0839,12.7778
7999,1,81,1,918.0237,18.0097,12.8591
7999,2,147,5,899.0224,24.0272,9.1401
8000,1,54,3,408.3764,13.3434,6.1898
8000,2,31,5,833.6093,44.2129,13.8006
8001,1,118,2,959.4201,28.2195,12.4570
8002,1,57,1,576.1934,11.2782,12.4478
8002,2,216,2,444.4763,76.5032,14.8574
8002,3,96,5,50.1129,19.1171,7.8260
8002,4,95,3,232.0626,9.3590,11.8727
8003,1,46,5,115.9354,47.8683,8.1403
8003,2,105,3,937.7604,42.4506,9.2736
8004,1,104,3,86.3132,21.7489,8.4963
8004,2,104,5,389.6971,30.4863,14.0079
8004,3,40,2,812.4306,26.0262,8.6605
8005,1,84,1,127.0580,29.6348,14.0005
8006,1,172,2,170.8204,57.5965,5.2311
8006,2,149,2,11.8983,34.2429,13.9469
8006,3,248,4,14.9312,39.1185,9.8000
8006,4,43,3,455.0254,27.0305,10.6722
8007,1,61,2,784.0802,30.7598,11.2923
8007,2,136,4,903.7064,32.0061,8.3636
8007,3,33,5,901.4947,99.5623,6.2780
8008,1,63,1,597.6178,47.7438,6.1295
8008,2,279,2,969.7781,20.9664,6.0344
8008,3,76,1,127.4331,35.0731,12.4325
8008,4,206,2,453.2391,8.1163,14.4302
8009,1,202,1,672.6811,44.4418,5.4276
8009,2,93,5,61.4567,13.8646,13.1980
8009,3,86,5,766.8269,24.2212,11.8262
8009,4,28,2,761.1783,72.0644,8.0771
8009,5,185,2,738.1458,29.8137,14.5709
8010,1,223,4,719.2738,31.9452,13.3684
8010,2,241,3,873.8431,92.8365,11.3420
8010,3,165,3,450.9486,45.4685,10.5849
8011,1,98,2,139.2194,46.7350,8.0096
8011,2,125,1,949.3587,45.0200,12.3202
8011,3,197,1,454.5839,91.5239,10.3072
8012,1,52,2,940.0798,32.9911,12.3205
8012,2,139,2,406.9582,2.6693,11.5667
8012,3,237,1,626.8082,8.5612,11.8739
8012,4,51,2,154.1672,6.1424,13.8346
8012,5,248,2,59.6337,11.5038,13.9705
8013,1,54,2,835.0010,46.6878,7.7598
8013,2,18,5,169.9549,44.5074,6.2349
8013,3,15,3,372.7324,33.0266,5.4938
8014,1,184,4,145.8284,11.0078,9.9936
8014,2,162,1,642.0813,78.4632,9.6321
8014,3,105,4,851.1323,56.8316,11.0049
8015,1,16,3,396.3726,6.2038,5.0844
8015,2,51,3,81.7397,23.8106,5.0264
8016,1,99,2,669.8388,21.5948,13.0432
8017,1,90,5,834.5650,37.8258,12.1536
8017,2,68,1,765.0644,33.4988,5.0408
8017,3,174,5,997.5869,36.8606,14.1995
8017,4,39,1,405.4122,13.8542,11.4357
8017,5,166,3,123.6067,45.3647,8.0307
8018,1,236,1,987.2340,28.0520,9.3776
8018,2,225,5,226.5019,30.5806,10.3565
8018,3,176,1,203.6195,15.2018,11.5379
8018,4,177,5,258.8583,63.1426,9.4575
8018,5,86,2,757.5169,9.8585,10.5343
8019,1,107,2,468.8031,42.8635,10.2549
8019,2,39,3,353.0018,9.6237,13.9900
8019,3,156,2,448.7947,22.9009,7.6873
8019,4,113,1,281.1596,3.8040,10.2475
8019,5,171,1,739.4707,26.5491,12.7989
8020,1,163,1,35.3729,42.7075,10.6204
8021,1,41,2,40.7957,39.6215,5.6348
8022,1,7,5,831.9569,46.0495,7.8354
8022,2,142,4,464.0538,10.5162,14.6202
8022,3,79,2,741.7947,16.0311,10.9855
8023,1,110,3,452.6134,34.4586,13.2730
8024,1,128,5,406.8087,44.6221,5.8446
8024,2,172,3,492.2693,6.9789,10.5186
8024,3,195,2,312.4016,7.3225,7.2341
8024,4,102,3,392.8971,30.8559,12.8543
8025,1,204,5,170.9551,15.1301,11.8435
8025,2,166,2,296.1034,32.8115,9.1091
8025,3,47,4,980.0570,50.1801,6.5919
8026,1,5,3,601.8902,40.6825,7.5520
8027,1,26,4,150.3541,14.8834,12.8920
8028,1,31,5,868.9394,17.5147,14.2413
8028,2,98,4,46.8168,49.2269,5.9981
8028,3,246,5,983.1387,22.5010,13.4527
8028,4,223,2,195.9101,5.4713,13.2721
8028,5,178,2,516.3534,3.7534,11.7061
8029,1,164,5,669.4638,17.7003,14.4405
8029,2,1,5,724.7929,15.4474,7.2482
8029,3,24,5,181.4726,25.0341,9.3373
8030,1,50,1,870.0127,16.3363,14.9528
8030,2,81,4,14.3370,29.6461,9.1019
8030,3,228,1,800.6885,18.8398,8.2665
8030,4,6,3,202.4438,20.8486,11.1015
8030,5,22,3,835.8043,92.6014,14.0718
8031,1,182,5,549.8453,46.5795,11.3619
8031,2,193,1,450.7323,74.4980,8.6238
8032,1,193,4,713.4136,0.8235,8.6061
8032,2,246,3,890.2366,48.0925,6.1796
8032,3,78,1,597.0544,9.9416,14.1492
8032,4,136,4,495.4951,1.4981,8.9068
8032,5,217,3,708.5241,23.3234,9.5816
8033,1,121,5,212.1077,19.6263,11.7579
8033,2,8,5,566.6229,20.7175,13.3018
8033,3,14,3,751.7282,47.7107,12.6357
8033,4,226,4,950.7409,5.4483,10.9760
8033,5,167,2,527.0601,83.1200,14.9900
8034,1,214,3,949.8143,37.0503,6.6001
8034,2,110,4,775.1711,46.1328,9.4496
8034,3,91,4,165.6134,37.2820,11.4146
8034,4,93,4,517.0053,0.8751,13.7914
8035,1,88,2,922.5577,32.0887,8.5767
8035,2,190,2,434.3899,2.5492,12.2783
8035,3,159,5,57.2884,1.0080,14.7398
8035,4,224,1,93.7529,41.1582,9.9595
8036,1,132,1,1.9114,28.8391,12.1914
8037,1,70,5,694.1779,7.1619,11.8275
8037,2,195,1,744.3982,14.7939,5.0649
8037,3,130,4,617.9768,38.2650,5.0679
8038,1,243,4,82.0873,4.4026,8.5686
8038,2,24,2,492.5788,12.2970,9.6989
8038,3,113,2,853.5269,21.8871,12.7703
8039,1,31,3,120.0840,15.3083,7.3860
8039,2,119,3,639.9816,5.2904,5.3398
8039,3,113,3,441.0214,13.3818,9.9933
8040,1,55,4,960.6299,17.6304,12.0676
8040,2,64,1,415.8056,12.0420,10.7107
8040,3,233,4,43.3374,16.7202,11.7803
8040,4,51,3,316.5025,64.4668,14.0389
8041,1,25,4,7.2068,33.8529,5.3705
8041,2,8,3,54.8454,6.7777,12.4925
8041,3,85,2,479.0647,40.6762,5.1753
8041,4,195,5,77.5709,18.3541,5.8036
8042,1,228,4,398.5828,33.0481,5.5838
8042,2,72,1,513.7386,43.7459,12.5739
