order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
8659,1,123,1,76.0776,16.5033,11.4374
8659,2,215,4,448.5721,39.9675,14.4724
8659,3,225,4,232.8986,49.4170,11.6007
8659,4,183,1,654.5821,28.9487,8.4847
8660,1,249,4,570.5593,31.3099,5.9613
8661,1,100,2,643.8894,31.8196,5.4781
8662,1,244,3,579.2382,45.2212,5.2932
8662,2,155,1,973.7098,48.6646,6.0281
8662,3,103,2,13.9712,28.7605,5.3529
8663,1,114,5,357.7837,41.4626,14.5778
8663,2,235,4,420.5745,20.6181,13.4209
8663,3,159,1,199.5441,27.9359,11.9732
8663,4,130,5,183.7774,8.5267,9.9605
8663,5,106,3,87.0319,17.7917,11.7813
8664,1,15,2,79.5656,21.4758,5.3777
8664,2,210,5,663.9348,57.6888,5.4447
8664,3,204,1,32.6722,40.3444,14.8031
8665,1,198,3,845.4460,34.8168,10.6476
8665,2,20,4,751.8181,83.5705,8.4535
8666,1,158,2,272.9537,43.4104,14.9487
8666,2,184,3,106.8647,20.2765,14.5552
8666,3,232,5,851.2356,4.1480,5.5307
8666,4,234,2,268.6370,33.4715,10.1263
8666,5,97,5,575.6926,11.6491,6.2903
8667,1,188,4,625.0796,18.0002,10.6570
8667,2,148,3,873.5365,24.3074,13.8729
8667,3,99,2,671.7539,8.4439,14.6117
8668,1,108,5,918.0496,10.6823,5.3573
8668,2,97,4,620.5016,45.7228,12.3534
8668,3,30,5,912.3332,18.6362,7.0123
8668,4,103,4,779.1171,97.8307,5.1522
8668,5,193,1,787.4746,27.2550,10.7001
8669,1,68,5,879.2129,24.4012,12.8070
8669,2,183,2,639.3534,34.4202,12.7337
8669,3,206,4,41.1256,82.2527,5.9944
8670,1,73,1,539.7201,20.1322,10.0601
8670,2,154,1,557.8965,76.3120,13.0281
8670,3,131,5,886.6105,5.4461,8.1075
8670,4,215,1,503.0618,47.3811,6.8080
8671,1,96,4,32.4098,21.1650,6.1034
8671,2,173,4,175.8237,0.0656,9.8168
8671,3,70,4,968.6210,20.7095,10.6215
8671,4,61,5,717.3520,22.7431,12.4816
8671,5,181,4,732.8937,60.4595,12.3637
8672,1,88,5,918.8831,12.5642,8.3020
8672,2,40,3,573.0350,41.3993,10.5039
8672,3,50,5,400.7366,10.2933,7.4200
8672,4,79,4,489.4140,35.4947,11.7413
8673,1,221,3,3.4608,20.9065,8.5336
8673,2,41,2,189.6049,30.1733,10.3161
8673,3,91,3,271.0172,94.6947,14.4600
8674,1,111,3,524.7478,10.6816,10.3512
8674,2,168,1,415.2652,33.3003,6.6447
8675,1,170,4,693.2006,38.9448,9.1458
8676,1,249,5,42.6688,42.1513,10.1126
8676,2,95,1,39.2082,13.5492,6.7019
8676,3,148,1,919.1465,1.0360,6.6708
8676,4,12,3,542.8487,5.7145,12.9154
8677,1,194,5,927.4539,1.6905,11.1196
8677,2,19,2,551.8980,34.1466,7.6474
8677,3,14,4,806.4186,28.2545,12.3663
8678,1,174,1,982.2715,37.4787,9.0785
8679,1,2,5,453.4308,34.9122,12.7403
8679,2,72,1,134.1943,17.0977,13.5381
8680,1,38,3,747.5613,5.1682,5.7930
8680,2,141,3,313.3364,46.1440,14.1370
8680,3,28,5,341.0952,24.3246,11.6728
8680,4,215,5,964.8024,14.7524,14.1471
8681,1,26,4,147.6173,73.1941,14.5735
8681,2,84,2,629.3554,12.2735,12.3438
8681,3,242,1,481.9213,46.4679,6.3858
8681,4,190,5,451.8276,45.4140,13.6433
8681,5,105,5,812.3357,35.8021,13.0438
8682,1,53,4,430.1760,21.6267,13.5800
8683,1,99,1,827.9907,34.6282,9.4110
8683,2,227,3,431.8285,64.4822,11.6134
8684,1,39,4,371.6971,22.1209,8.1241
8684,2,85,2,256.0460,17.7788,13.7983
8684,3,92,5,334.6465,22.2750,12.0023
8684,4,19,1,171.6240,26.0470,7.0714
8685,1,61,1,315.8948,15.1059,14.6700
8685,2,159,3,286.4050,33.1994,13.2212
8686,1,110,5,822.5445,1.7180,14.9310
8686,2,1,3,453.6919,25.7232,11.0955
8686,3,213,2,451.1513,4.0932,10.7389
8686,4,245,4,805.4856,85.4344,5.8634
8687,1,63,5,713.0729,38.1966,5.7068
8688,1,102,1,572.0611,19.5944,6.5726
8688,2,203,5,696.1497,4.3934,9.3476
8689,1,27,1,431.2957,33.1438,11.0445
8689,2,218,2,245.5788,59.5054,10.3729
8689,3,229,1,312.4588,44.2834,10.3567
8690,1,16,3,962.3262,79.6497,13.6305
8691,1,55,3,661.2504,43.8785,8.3998
8691,2,207,1,210.1590,32.2246,6.4771
8692,1,217,1,838.1716,27.0607,6.0466
8692,2,49,1,90.1521,30.4377,11.8936
8693,1,237,1,630.4443,80.6905,5.9907
8693,2,106,1,621.1651,35.2126,13.5122
8694,1,144,2,996.3915,1.0758,8.7444
8694,2,44,3,976.2142,87.6292,6.2646
8695,1,212,4,687.6142,7.2931,7.6853
8696,1,7,5,332.0116,18.7171,11.2765
8697,1,121,5,702.7602,13.5275,14.0474
8697,2,13,5,997.9784,29.4075,14.7861
