order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
1,1,37,5,210.8684,14.0317,6.7159
1,2,205,5,314.9406,23.8325,14.1427
1,3,243,5,828.8464,17.3864,11.1995
2,1,194,1,574.7839,43.4526,5.5056
2,2,235,4,812.1971,1.2062,12.8839
2,3,574,4,474.4295,12.1162,8.8733
3,1,222,4,465.8312,0.2986,13.0229
3,2,7,4,820.6706,72.8010,9.6086
4,1,236,4,359.8566,0.6771,10.7291
4,2,18,3,872.0515,49.7909,6.3107
5,1,105,2,920.6865,22.0988,6.2943
5,2,78,2,425.6342,5.0907,8.2212
5,3,194,5,665.8346,20.9957,11.8428
6,1,225,1,865.5316,33.5901,6.2465
6,2,135,5,118.8370,27.2518,5.6124
7,1,162,1,713.4265,18.5519,9.2022
7,2,226,5,737.1305,43.5712,5.2163
7,3,143,2,765.5664,40.2204,14.3961
8,1,184,1,803.4079,2.1887,13.0451
8,2,85,3,581.7757,46.0942,5.2907
9,1,9,5,737.5332,13.4338,11.3568
10,1,55,5,180.1793,1.3591,5.4392
10,2,101,2,308.0305,49.8386,5.3366
11,1,141,1,146.4065,7.2060,11.7860
11,2,165,2,888.9834,12.6243,11.8787
11,3,244,4,83.0436,28.7530,6.1855
12,1,91,2,755.0084,18.7916,11.4141
12,2,141,5,765.0380,6.2895,12.9567
13,1,38,1,901.2722,21.1706,8.0576
13,2,22,3,342.0376,6.1118,7.6517
14,1,62,2,319.3581,33.5948,6.4364
14,2,241,1,714.5032,33.9663,7.4048
14,3,218,5,528.9956,30.6778,6.1937
14,4,181,5,29.7882,47.6286,10.9985
15,1,218,5,692.0580,47.4760,8.7157
15,2,249,1,758.8916,47.9942,14.9507
15,3,50,1,235.5539,35.8932,10.7969
16,1,155,3,303.2506,15.4092,7.2040
16,2,47,4,731.7121,24.2371,14.3317
17,1,169,1,552.1189,23.5828,12.6609
17,2,135,-1,548.4644,88.0840,8.1431
18,1,94,5,329.2696,7.8085,7.6683
18,2,194,2,109.5372,15.4081,11.1719
18,3,23,2,12.2912,22.9152,12.2421
18,4,173,5,234.9206,89.1053,14.8339
18,5,108,1,882.5382,18.5322,8.1952
19,1,87,1,806.0217,25.3183,5.0014
20,1,226,4,196.0479,9.1078,14.9198
20,2,229,1,824.6331,47.1292,11.9638
21,1,141,1,993.8210,46.4091,11.8804
21,2,392,5,460.2168,17.1317,13.2511
22,1,170,3,785.7348,23.3438,9.5786
22,2,150,4,512.1694,48.1236,5.5302
23,1,179,1,984.7352,4.2064,7.1703
23,2,176,2,349.0445,49.2227,14.2066
23,3,137,2,259.2405,32.6048,13.3588
24,1,47,1,738.1904,2.4579,11.3915
24,2,238,3,187.8252,0.3226,11.4892
24,3,7,3,674.1038,18.3136,10.7142
24,4,124,1,142.7181,5.7934,10.3655
24,5,120,3,439.5858,23.5904,5.8771
25,1,48,1,645.6828,25.3701,5.1281
25,2,62,4,531.8182,28.5646,5.9322
25,3,154,1,315.7255,43.7592,12.9345
25,4,95,4,218.5140,14.1453,12.3068
25,5,226,4,6.9070,93.0445,10.4009
26,1,45,4,346.8440,5.4790,8.6720
26,2,250,2,608.0122,5.6929,11.2203
26,3,60,1,483.4382,26.3399,9.2865
26,4,68,2,790.0860,1.5438,6.1626
26,5,152,2,525.0786,7.7415,6.6001
27,1,98,2,256.5055,64.6223,8.1460
27,2,26,2,806.2042,48.1377,13.5453
27,3,236,5,599.5861,11.8739,8.5004
28,1,94,3,482.0028,39.3569,5.2858
29,1,85,5,93.9689,25.4334,5.2858
29,2,181,1,217.2677,12.7872,9.5404
29,3,156,4,369.3063,49.3384,5.8527
29,4,106,5,230.7922,54.2356,13.8642
29,5,110,3,590.7016,37.9538,12.5847
30,1,181,1,892.7767,82.5269,13.0040
31,1,82,4,293.0520,3.5041,11.9082
31,2,16,1,875.5612,10.1613,14.5644
31,3,209,4,654.8977,19.4368,7.4072
31,4,101,1,569.4864,69.8541,8.2908
32,1,16,5,563.2844,33.5040,9.8703
32,2,130,3,691.2152,46.4671,6.7299
33,1,137,3,298.9667,28.4298,11.7345
33,2,40,3,575.0568,0.3175,5.5504
33,3,4,5,381.4188,7.9998,14.9139
33,4,187,5,654.8407,11.3378,8.2215
33,5,66,2,934.3217,39.4437,5.4690
34,1,192,1,648.2664,0.6105,10.7847
34,2,248,2,325.0015,12.2530,11.6740
35,1,115,2,673.5060,38.7643,7.6998
35,2,237,1,337.8496,33.6797,6.7893
35,3,172,2,324.5901,18.4505,8.1850
35,4,73,2,252.0023,17.0831,12.7754
36,1,99,1,33.0401,78.8431,7.7666
36,2,188,1,929.5778,82.6509,10.2966
36,3,157,2,107.3755,29.4159,10.9995
36,4,119,2,462.4124,23.5103,8.7863
36,5,144,3,208.9973,14.5147,9.9084
37,1,45,5,687.0723,56.5760,13.8870
37,2,213,2,233.4924,41.7545,5.6869
37,3,190,3,998.7174,10.9219,14.8833
37,4,74,1,717.0117,0.2383,13.8198
38,1,134,3,256.4898,13.9770,8.4947
38,2,87,2,0.0000,14.0496,8.1616
38,3,54,4,766.8451,23.9127,9.6522
38,4,82,4,523.7669,21.6243,5.2857
39,1,238,5,15.8232,14.1100,10.9693
39,2,232,3,693.7398,17.4524,12.6268
39,3,23,4,101.4066,49.4112,6.4446
39,4,73,5,561.6885,67.0760,11.9348
40,1,189,5,602.7945,10.8647,12.5669
40,2,131,4,392.3312,38.6460,5.3077
40,3,232,3,267.7658,7.6224,8.4558
40,4,45,4,154.0036,10.4628,14.1002
40,5,9,3,571.8586,3.2868,6.9384
41,1,123,4,791.6213,4.5208,12.2866
41,2,190,3,405.0008,40.9469,12.2935
41,3,225,4,229.5953,80.1337,8.5933
41,4,31,1,677.0700,36.0712,9.8641
41,5,171,4,963.9745,2.9653,9.3227
42,1,20,4,177.3309,42.4253,6.0411
42,2,80,5,560.4612,7.0472,10.3314
42,3,198,3,146.0782,25.7475,7.8372
42,4,45,3,624.0452,38.9676,13.8050
43,1,81,1,156.8474,9.7414,9.7599
43,2,624,4,22.6794,38.4817,14.3069
43,3,19,2,987.7071,1.8038,13.0509
43,4,131,1,823.4129,32.3135,7.7474
43,5,140,3,369.4818,22.9427,11.4841
44,1,174,1,637.1124,33.8961,6.6408
45,1,105,1,626.2544,34.0612,6.9506
45,2,213,1,496.7823,26.2830,9.7211
45,3,37,4,949.9113,23.8264,7.2349
46,1,160,3,918.7450,32.0632,14.6706
47,1,189,1,236.6426,45.8802,10.0185
47,2,95,5,919.4879,22.2645,7.7348
47,3,204,4,708.6943,47.6111,10.3326
48,1,52,2,548.1539,25.4889,5.0188
48,2,209,1,917.2028,48.5747,11.4781
48,3,49,5,763.1936,2.6534,5.4764
48,4,14,1,609.9987,21.5778,10.2367
49,1,68,2,420.1352,25.7326,8.5730
50,1,216,2,932.9441,17.7731,11.0284
50,2,192,5,477.4449,46.7479,13.7186
50,3,10,2,818.6826,18.3889,12.5598
50,4,39,5,731.4642,74.6719,8.8774
51,1,197,1,33.7512,28.0510,10.8051
51,2,177,5,990.1982,87.6603,5.2592
52,1,33,5,673.8223,12.8237,10.8726
52,2,147,2,204.9938,4.2633,8.7144
52,3,188,4,902.7828,85.0288,11.6290
52,4,100,2,656.6010,6.5300,7.6858
53,1,197,5,346.5743,7.5300,10.5586
53,2,216,3,190.7587,18.8432,9.4958
53,3,122,4,11.0574,31.6301,10.1943
53,4,184,4,164.5994,18.5191,8.2147
53,5,136,5,34.1185,25.6099,8.7193
54,1,215,4,511.1387,18.1180,7.7578
54,2,1,3,277.5249,8.1517,8.7711
54,3,109,4,534.3592,45.7105,13.9367
54,4,194,5,863.9646,21.6801,10.1751
