sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-07-30T16:51:09,7,SHELF-83,35.21,33.06,3540
2025-07-10T02:35:49,7,SHELF-87,47.55,71.35,4175
2025-07-10T06:35:13,7,SHELF-17,38.84,41.53,3900
2025-07-03T05:32:51,7,SHELF-36,6.36,30.66,3736
2025-07-23T15:05:38,7,SHELF-49,23.86,58.21,3563
2025-07-16T07:29:14,7,SHELF-42,0.64,69.77,3034
2025-07-19T11:55:05,7,SHELF-36,26.05,31.13,3852
2025-07-08T11:11:28,7,SHELF-4,3.90,98.37,3700
2025-07-08T05:40:37,7,SHELF-50,27.69,19.31,3952
2025-07-28T08:54:00,7,SHELF-2,-7.70,29.83,3446
2025-07-16T03:17:21,7,SHELF-97,18.37,72.04,3250
2025-07-24T19:30:35,7,SHELF-8,6.57,53.46,3904
2025-07-13T20:54:28,7,SHELF-44,6.81,70.17,3902
2025-07-04T07:48:03,7,SHELF-52,45.52,89.78,3868
2025-07-05T17:37:49,7,SHELF-34,-4.16,71.69,4065
2025-07-11T16:39:04,7,SHELF-95,-4.43,46.66,3406
2025-07-27T21:51:54,7,SHELF-1,49.30,69.41,3573
2025-07-24T03:09:21,7,SHELF-91,-0.21,12.83,3818
2025-07-15T07:01:13,7,SHELF-39,-1.39,18.49,4125
2025-07-30T00:05:23,7,SHELF-91,2.26,41.13,3350
2025-07-22T05:42:56,7,SHELF-85,-2.57,52.28,3763
2025-07-07T08:53:59,7,SHELF-41,27.75,56.02,3090
2025-07-21T20:57:04,7,SHELF-59,42.79,88.04,3992
2025-07-30T09:03:27,7,SHELF-76,44.18,15.47,3124
2025-07-18T15:55:39,7,SHELF-43,24.54,42.52,3843
2025-07-29T19:49:58,7,SHELF-20,44.55,44.78,3501
2025-07-10T10:02:47,7,SHELF-16,47.46,25.15,3071
2025-07-15T10:11:02,7,SHELF-94,15.34,22.21,4128
2025-07-17T22:00:40,7,SHELF-9,15.20,78.98,3000
2025-07-11T22:13:50,7,SHELF-65,40.04,52.55,3827
2025-07-20T16:31:35,7,SHELF-41,32.89,26.62,4080
2025-07-13T11:43:11,7,SHELF-18,6.22,65.71,3161
2025-07-13T22:57:24,7,SHELF-61,22.94,24.06,3179
2025-07-05T04:43:03,7,SHELF-75,38.06,50.71,3934
2025-07-28T01:05:16,7,SHELF-81,47.12,96.01,4008
2025-07-13T19:53:35,7,SHELF-95,-5.67,26.90,3278
2025-07-08T15:21:07,7,SHELF-36,42.49,18.90,3876
2025-07-26T20:25:43,7,SHELF-41,-3.62,37.06,3205
2025-07-10T02:54:10,7,SHELF-67,18.37,42.62,3377
2025-07-17T10:01:07,7,SHELF-29,5.76,81.05,3090
2025-07-17T12:20:17,7,SHELF-85,12.88,79.32,3455
2025-07-26T14:17:07,7,SHELF-100,49.60,90.05,3455
2025-07-23T19:43:38,7,SHELF-89,6.15,66.01,4082
2025-07-14T03:22:48,7,SHELF-97,5.91,41.53,3984
2025-07-30T17:08:09,7,SHELF-32,25.08,71.49,3935
2025-07-24T05:31:25,7,SHELF-80,-1.03,63.73,3045
2025-07-06T05:59:59,7,SHELF-51,9.89,98.42,3586
2025-07-06T06:55:30,7,SHELF-56,7.10,90.69,4112
2025-07-22T21:32:06,7,SHELF-80,10.81,12.39,3212
2025-07-25T01:50:52,7,SHELF-55,8.15,93.40,3296
2025-07-03T04:55:29,7,SHELF-36,12.08,36.97,3531
2025-07-25T16:48:23,7,SHELF-37,37.57,67.93,3865
2025-07-29T12:16:45,7,SHELF-37,22.83,3.25,4134
2025-07-26T10:42:15,7,SHELF-7,-8.66,75.89,4111
2025-07-16T00:24:53,7,SHELF-49,28.06,16.50,3460
2025-07-06T20:01:04,7,SHELF-49,6.53,35.64,3231
2025-07-04T11:16:25,7,SHELF-39,34.50,64.25,3081
2025-07-10T14:35:03,7,SHELF-3,9.35,47.49,3867
2025-07-10T12:28:10,7,SHELF-58,21.20,3.90,3577
2025-07-05T06:57:55,7,SHELF-73,31.26,7.66,3774
2025-07-28T08:41:28,7,SHELF-50,16.63,48.87,3472
2025-07-04T13:58:56,7,SHELF-85,-5.11,18.02,3736
2025-07-29T10:06:56,7,SHELF-53,16.01,25.35,3459
2025-07-30T11:33:55,7,SHELF-39,-8.49,13.43,3340
2025-07-06T00:17:12,7,SHELF-52,48.19,22.37,3435
