sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-08-02T22:55:38,19,SHELF-7,4.88,1.57,3246
2025-08-22T02:20:20,19,SHELF-50,-3.54,71.03,3680
2025-08-28T12:49:22,19,SHELF-35,35.23,91.30,3609
2025-08-14T13:46:39,19,SHELF-70,18.66,96.36,3975
2025-08-30T05:12:00,19,SHELF-29,11.53,56.55,3785
2025-08-07T02:58:40,19,SHELF-48,3.17,24.75,3753
2025-08-14T19:04:14,19,SHELF-95,9.79,37.87,3419
2025-08-13T13:59:57,19,SHELF-29,30.36,78.33,4035
2025-08-17T11:48:52,19,SHELF-6,16.70,69.62,4188
2025-08-18T13:06:42,19,SHELF-29,22.84,26.28,3920
2025-08-08T15:13:07,19,SHELF-43,44.37,22.42,3737
2025-08-31T18:47:41,19,SHELF-1,33.31,97.36,3702
2025-08-26T22:23:04,19,SHELF-31,12.24,73.15,3866
2025-08-18T00:33:01,19,SHELF-74,8.63,93.68,3817
2025-08-24T02:55:13,19,SHELF-70,28.17,14.12,3470
2025-08-26T10:11:46,19,SHELF-10,10.13,54.44,3225
2025-08-09T11:32:14,19,SHELF-89,-8.59,32.05,3064
2025-08-09T15:02:04,19,SHELF-25,10.97,15.46,3369
2025-08-23T05:10:34,19,SHELF-64,44.49,4.32,3266
2025-08-11T01:52:59,19,SHELF-19,29.32,78.78,3985
2025-08-23T00:20:07,19,SHELF-31,22.33,27.04,3739
2025-08-22T13:53:14,19,SHELF-94,31.04,65.42,3439
2025-08-26T13:13:31,19,SHELF-69,3.23,9.02,3361
2025-08-17T14:28:32,19,SHELF-84,15.17,73.84,3571
2025-08-28T05:59:54,19,SHELF-81,4.08,63.82,3195
2025-08-05T05:40:24,19,SHELF-71,34.45,98.79,3034
2025-08-01T09:15:45,19,SHELF-92,6.31,53.88,3104
2025-08-31T21:00:14,19,SHELF-95,42.77,69.71,3848
2025-08-13T20:33:37,19,SHELF-80,18.85,20.55,3018
2025-08-21T04:24:18,19,SHELF-19,20.68,78.03,3423
2025-08-14T02:57:20,19,SHELF-1,20.30,58.97,3267
2025-08-19T22:20:22,19,SHELF-99,21.81,17.38,3043
2025-08-15T19:05:55,19,SHELF-6,15.62,5.84,3531
2025-08-10T02:50:58,19,SHELF-60,16.00,36.77,3322
2025-08-10T06:12:21,19,SHELF-8,-5.44,59.05,3284
2025-08-31T08:27:15,19,SHELF-88,22.69,33.71,3723
2025-08-04T18:38:19,19,SHELF-67,2.02,45.75,3488
2025-08-24T09:01:29,19,SHELF-29,46.77,11.55,3580
2025-08-31T22:00:30,19,SHELF-23,26.65,72.75,3308
2025-08-12T22:41:17,19,SHELF-51,11.80,38.89,3523
2025-08-04T07:50:09,19,SHELF-65,9.26,49.91,3417
2025-08-31T06:41:44,19,SHELF-68,33.43,50.82,3183
2025-08-29T17:39:31,19,SHELF-4,-3.60,19.37,3489
2025-08-01T02:03:37,19,SHELF-16,38.31,98.08,3943
2025-08-25T21:34:32,19,SHELF-99,13.62,43.20,3326
2025-08-26T10:50:16,19,SHELF-32,40.95,54.74,3378
2025-08-25T00:26:23,19,SHELF-76,8.56,69.71,3937
2025-08-05T18:41:42,19,SHELF-35,6.48,52.10,3517
2025-08-07T06:07:46,19,SHELF-34,25.03,66.47,3103
2025-08-23T14:27:56,19,SHELF-32,-8.94,65.84,3466
2025-08-08T01:47:42,19,SHELF-80,-8.66,10.04,3402
2025-08-08T16:43:10,19,SHELF-61,35.29,62.42,4163
2025-08-26T15:17:10,19,SHELF-63,31.20,72.31,3584
2025-08-04T14:21:20,19,SHELF-54,21.62,44.31,3163
2025-08-19T21:12:38,19,SHELF-74,14.28,23.35,3394
2025-08-24T04:00:19,19,SHELF-77,18.93,73.31,3388
2025-08-02T03:17:05,19,SHELF-28,18.17,93.25,4165
2025-08-22T03:37:11,19,SHELF-49,-4.58,30.30,4018
2025-08-24T00:41:42,19,SHELF-5,45.24,5.35,3725
2025-08-16T23:58:02,19,SHELF-15,10.45,39.57,4169
2025-08-27T08:10:10,19,SHELF-10,30.50,3.51,3646
2025-08-15T13:49:22,19,SHELF-77,30.68,64.51,3452
2025-08-24T22:58:13,19,SHELF-48,13.65,33.83,3946
2025-08-02T02:53:11,19,SHELF-16,45.53,75.81,3760
2025-08-28T08:38:20,19,SHELF-32,-6.86,61.03,4093
2025-08-28T15:38:28,19,SHELF-66,23.07,61.41,3261
2025-08-27T00:53:49,19,SHELF-43,26.38,48.03,3024
2025-08-16T04:00:31,19,SHELF-63,3.44,16.33,4011
2025-08-19T14:29:28,19,SHELF-49,21.12,71.28,3332
2025-08-20T00:18:58,19,SHELF-96,7.59,55.75,3137
2025-08-25T05:29:15,19,SHELF-30,31.38,89.00,3105
2025-08-03T18:52:01,19,SHELF-89,8.18,69.06,3887
2025-08-10T15:41:52,19,SHELF-60,46.35,92.65,3656
2025-08-08T00:54:29,19,SHELF-6,49.19,16.67,3442
2025-08-20T16:31:58,19,SHELF-71,45.76,64.83,3083
2025-08-07T19:17:42,19,SHELF-34,13.47,92.34,4143
2025-08-11T15:02:19,19,SHELF-64,-2.39,74.14,3323
2025-08-19T09:19:47,19,SHELF-69,6.67,19.30,3674
2025-08-22T23:03:32,19,SHELF-37,25.63,56.55,3875
2025-08-18T02:04:04,19,SHELF-98,30.53,33.16,3549
2025-08-01T10:20:28,19,SHELF-5,15.67,39.32,4014
2025-08-26T17:04:10,19,SHELF-83,23.49,53.23,3113
2025-08-24T02:11:47,19,SHELF-34,36.40,40.45,3869
2025-08-20T15:16:16,19,SHELF-34,37.84,19.01,3966
2025-08-24T19:13:13,19,SHELF-98,-5.65,32.69,4082
2025-08-30T01:05:06,19,SHELF-45,47.00,7.59,3843
2025-08-26T02:47:35,19,SHELF-44,27.01,57.54,4006
2025-08-03T18:58:47,19,SHELF-68,9.63,73.75,3889
2025-08-21T20:36:15,19,SHELF-73,35.12,53.93,3007
