sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-06-25T17:22:53,44,SHELF-17,47.54,79.79,3133
2025-06-19T08:23:38,44,SHELF-27,3.78,22.11,3961
2025-06-06T00:34:29,44,SHELF-39,2.68,63.86,3287
2025-06-27T18:51:15,44,SHELF-1,8.62,9.75,3605
2025-06-11T21:00:05,44,SHELF-54,8.63,66.36,3526
2025-06-25T04:05:50,44,SHELF-50,-6.29,50.53,3793
2025-06-13T11:32:03,44,SHELF-13,21.73,27.51,3677
2025-06-23T12:17:33,44,SHELF-53,-2.86,26.67,3613
2025-06-30T03:58:10,44,SHELF-98,-4.54,72.46,3543
2025-06-02T19:06:14,44,SHELF-26,45.32,93.14,3427
2025-06-29T07:29:36,44,SHELF-76,18.84,93.72,3421
2025-06-23T14:52:07,44,SHELF-2,1.74,34.21,3881
2025-06-30T20:11:03,44,SHELF-82,38.49,42.81,3760
2025-06-09T21:20:41,44,SHELF-5,15.98,1.30,3781
2025-06-30T18:44:56,44,SHELF-95,-7.57,55.05,3185
2025-06-24T17:37:28,44,SHELF-65,-6.14,82.37,3479
2025-06-20T17:44:55,44,SHELF-62,-8.53,5.98,3135
2025-06-04T06:30:48,44,SHELF-8,6.16,77.03,3163
2025-06-07T09:29:15,44,SHELF-4,23.87,24.68,3268
2025-06-16T04:00:32,44,SHELF-23,11.17,64.79,4123
2025-06-11T10:01:23,44,SHELF-36,-6.14,47.04,3476
2025-06-23T17:51:33,44,SHELF-52,7.67,68.05,3700
2025-06-09T01:56:48,44,SHELF-52,27.89,4.99,4199
2025-06-07T06:13:05,44,SHELF-46,20.69,60.95,3043
2025-06-03T08:13:52,44,SHELF-34,-9.21,87.39,3143
2025-06-24T03:59:53,44,SHELF-7,14.53,79.61,3079
2025-06-14T09:15:18,44,SHELF-78,-8.65,54.67,3976
2025-06-22T01:58:30,44,SHELF-61,12.14,6.11,3568
2025-06-25T14:08:22,44,SHELF-21,7.16,10.06,3322
2025-06-06T02:42:08,44,SHELF-82,3.66,13.70,3430
2025-06-06T02:27:48,44,SHELF-36,45.26,73.69,3700
2025-06-01T07:59:11,44,SHELF-73,-1.44,96.01,3405
2025-06-16T16:16:29,44,SHELF-47,27.30,96.32,3605
2025-06-03T17:51:39,44,SHELF-25,24.94,0.09,3655
2025-06-25T10:51:04,44,SHELF-51,26.32,55.49,3594
2025-06-08T11:40:20,44,SHELF-17,23.16,72.89,3177
2025-06-28T06:06:39,44,SHELF-55,15.76,57.07,3769
2025-06-27T06:52:08,44,SHELF-37,41.04,29.17,4051
2025-06-20T18:04:46,44,SHELF-9,36.50,63.82,4024
2025-06-27T13:12:31,44,SHELF-21,12.38,64.46,3467
2025-06-22T10:46:08,44,SHELF-86,48.22,83.04,3127
2025-06-07T05:32:50,44,SHELF-18,23.58,48.18,3443
2025-06-07T20:16:37,44,SHELF-75,37.22,31.84,3006
2025-06-10T03:13:26,44,SHELF-96,11.44,1.71,3911
2025-06-12T11:34:16,44,SHELF-79,-3.34,89.29,3591
2025-06-08T05:05:55,44,SHELF-81,39.92,93.89,3573
2025-06-05T04:02:20,44,SHELF-14,26.38,54.81,3159
2025-06-13T07:02:21,44,SHELF-91,34.86,95.38,4182
2025-06-12T08:05:20,44,SHELF-61,22.76,42.19,3629
2025-06-25T15:02:10,44,SHELF-32,34.10,7.71,3335
