sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-09-21T01:20:56,47,SHELF-91,-5.84,33.94,3922
2025-09-26T08:28:51,47,SHELF-22,38.46,90.50,3698
2025-09-23T08:14:29,47,SHELF-42,42.68,4.49,3913
2025-09-02T13:38:21,47,SHELF-26,-6.64,92.48,3053
2025-09-21T00:06:33,47,SHELF-20,-1.82,56.82,3701
2025-09-21T12:06:10,47,SHELF-52,42.39,68.11,3295
2025-09-27T15:32:43,47,SHELF-11,27.43,43.41,3398
2025-09-22T00:45:03,47,SHELF-42,49.09,72.42,3087
2025-09-24T21:52:46,47,SHELF-97,44.36,19.51,3494
2025-09-08T02:47:56,47,SHELF-41,1.26,4.11,3550
2025-09-28T08:05:08,47,SHELF-84,3.78,43.01,3001
2025-09-05T20:07:53,47,SHELF-99,42.98,49.53,3224
2025-09-13T07:21:20,47,SHELF-68,13.46,52.95,3207
2025-09-24T07:26:50,47,SHELF-98,41.57,38.60,4049
2025-09-03T23:55:00,47,SHELF-73,-1.30,66.91,3615
2025-09-16T21:08:37,47,SHELF-70,21.97,4.64,4131
2025-09-18T11:48:04,47,SHELF-72,48.63,74.93,4049
2025-09-06T13:14:30,47,SHELF-30,-0.61,12.90,3837
2025-09-08T19:13:57,47,SHELF-10,4.14,12.76,3316
2025-09-20T23:38:08,47,SHELF-47,42.44,19.08,3922
2025-09-21T03:15:26,47,SHELF-100,14.58,16.21,3343
2025-09-20T11:58:03,47,SHELF-2,1.73,24.40,3483
2025-09-20T23:26:55,47,SHELF-54,-5.85,95.02,3736
2025-09-08T08:44:00,47,SHELF-99,34.95,73.55,3203
2025-09-16T21:59:06,47,SHELF-68,16.03,74.36,3500
2025-09-23T01:14:04,47,SHELF-3,31.71,99.31,3456
2025-09-04T20:20:47,47,SHELF-18,46.33,33.48,3661
2025-09-14T10:39:35,47,SHELF-27,21.87,19.16,3182
2025-09-06T11:23:11,47,SHELF-69,40.58,90.45,4142
2025-09-13T20:45:20,47,SHELF-24,20.76,24.36,4180
2025-09-15T20:38:55,47,SHELF-97,5.97,10.18,3898
2025-09-11T14:19:59,47,SHELF-86,9.48,17.97,3698
2025-09-12T11:08:53,47,SHELF-62,9.91,25.43,3828
2025-09-06T09:32:51,47,SHELF-54,-2.39,18.90,3627
2025-09-09T06:31:57,47,SHELF-31,-3.93,54.83,3409
2025-09-23T02:58:30,47,SHELF-71,43.73,99.07,4105
2025-09-09T14:32:03,47,SHELF-23,39.00,36.25,4084
2025-09-01T16:18:22,47,SHELF-68,18.47,96.66,3168
2025-09-17T06:14:58,47,SHELF-47,5.03,25.28,3477
2025-09-20T01:03:10,47,SHELF-26,41.20,38.82,3226
2025-09-11T16:54:47,47,SHELF-90,23.79,21.07,3695
2025-09-17T16:13:29,47,SHELF-96,43.54,94.15,3349
2025-09-14T05:15:19,47,SHELF-47,18.64,65.42,4072
2025-09-03T04:28:05,47,SHELF-11,38.60,53.83,3940
2025-09-30T06:16:05,47,SHELF-95,18.15,50.41,3520
2025-09-20T01:16:29,47,SHELF-31,-0.57,96.76,3513
2025-09-01T14:44:07,47,SHELF-89,3.47,52.87,4023
2025-09-21T00:39:25,47,SHELF-40,2.15,55.67,3034
2025-09-18T13:49:08,47,SHELF-33,30.85,52.94,3487
2025-09-22T18:32:55,47,SHELF-78,-6.18,97.48,3040
2025-09-16T19:15:06,47,SHELF-82,-4.85,86.43,3241
2025-09-24T09:06:12,47,SHELF-73,27.54,98.15,3461
2025-09-03T06:42:25,47,SHELF-50,21.63,36.41,4148
2025-09-24T23:59:59,47,SHELF-85,26.34,87.07,3253
2025-09-13T20:07:11,47,SHELF-11,12.08,65.93,4138
2025-09-05T00:25:51,47,SHELF-37,43.10,68.06,4042
2025-09-06T10:45:50,47,SHELF-63,24.85,91.31,3873
2025-09-27T08:08:32,47,SHELF-29,-1.43,17.90,3834
2025-09-01T15:17:36,47,SHELF-7,-5.27,57.42,4152
2025-09-27T01:47:38,47,SHELF-79,14.67,14.84,3540
2025-09-13T15:42:36,47,SHELF-91,36.88,59.07,3245
2025-09-03T22:43:33,47,SHELF-83,20.09,39.56,3381
2025-09-14T12:18:13,47,SHELF-66,-9.84,10.53,3939
2025-09-14T22:27:32,47,SHELF-95,-2.32,86.37,3793
