order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
3331,2025-08-23T06:55:31,2025-08-23,693,26,pos,credit_card,,9.94,AUD
3332,2025-08-23T10:57:14,2025-08-23,245,18,web,paypal,,0.00,AUD
3333,2025-08-23T19:30:40,2025-08-23,785,48,pos,credit_card,,14.11,AUD
3334,2025-08-23T16:12:21,2025-08-23,467,1,web,paypal,,16.62,AUD
3335,2025-08-23T00:38:30,2025-08-23,211,20,web,credit_card,,16.55,AUD
3336,2025-08-23T20:36:07,2025-08-23,698,19,web,cash,,0.00,AUD
3337,2025-08-23T03:21:41,2025-08-23,771,16,pos,credit_card,,11.74,AUD
3338,2025-08-23T11:17:23,2025-08-23,136,36,pos,credit_card,,5.49,AUD
3339,2025-08-23T06:02:37,2025-08-23,61,27,web,paypal,,0.00,AUD
3340,2025-08-23T06:56:51,2025-08-23,93,22,web,credit_card,,8.99,AUD
3341,2025-08-23T03:16:00,2025-08-23,149,49,pos,credit_card,,0.00,AUD
3342,2025-08-23T10:32:43,2025-08-23,53,12,web,credit_card,,0.00,AUD
3343,2025-08-23T18:59:53,2025-08-23,798,5,pos,credit_card,,6.17,AUD
3344,2025-08-23T12:03:34,2025-08-23,781,5,pos,cash,,14.10,AUD
3345,2025-08-23T05:00:32,2025-08-23,492,46,web,credit_card,,13.16,AUD
3346,2025-08-23T01:14:31,2025-08-23,443,10,web,credit_card,,9.96,AUD
3347,2025-08-23T23:09:13,2025-08-23,102,25,pos,credit_card,,7.03,AUD
3348,2025-08-23T05:16:26,2025-08-23,631,2,pos,paypal,,15.62,AUD
3349,2025-08-23T16:58:04,2025-08-23,615,3,web,credit_card,,0.00,AUD
3350,2025-08-23T02:30:56,2025-08-23,464,3,web,credit_card,,9.70,AUD
3351,2025-08-23T23:37:51,2025-08-23,118,31,web,credit_card,,18.37,AUD
3352,2025-08-23T03:05:12,2025-08-23,164,2,web,credit_card,,7.26,AUD
3353,2025-08-23T00:26:01,2025-08-23,68,15,pos,credit_card,,13.20,AUD
3354,2025-08-23T15:57:48,2025-08-23,354,9,web,bank_transfer,,0.00,AUD
3355,2025-08-23T09:21:37,2025-08-23,276,42,web,paypal,,6.88,AUD
3356,2025-08-23T18:49:58,2025-08-23,591,41,web,credit_card,SAVE-LDCA,8.70,AUD
3357,2025-08-23T10:56:37,2025-08-23,399,34,pos,credit_card,,49.11,AUD
3358,2025-08-23T20:08:09,2025-08-23,624,19,pos,credit_card,,8.67,AUD
