sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-09-21T13:44:06,39,SHELF-10,3.56,94.08,3855
2025-09-27T12:06:07,39,SHELF-6,30.97,78.34,3112
2025-09-03T12:25:50,39,SHELF-21,-0.69,92.24,3232
2025-09-06T19:56:54,39,SHELF-97,35.76,82.62,3149
2025-09-17T13:33:12,39,SHELF-17,-5.09,89.49,3891
2025-09-05T20:30:10,39,SHELF-8,35.15,18.43,3186
2025-09-17T16:41:28,39,SHELF-16,21.01,41.15,4012
2025-09-25T11:14:00,39,SHELF-18,11.74,33.11,3656
2025-09-25T14:44:58,39,SHELF-24,21.10,83.42,3695
2025-09-06T23:01:44,39,SHELF-78,-9.60,46.70,3607
2025-09-06T12:20:41,39,SHELF-98,32.06,8.75,4106
2025-09-05T23:26:50,39,SHELF-47,18.42,66.59,3790
2025-09-23T23:18:55,39,SHELF-70,24.98,29.70,3646
2025-09-08T10:42:22,39,SHELF-74,28.90,75.84,3650
2025-09-08T01:56:59,39,SHELF-23,38.23,90.73,3116
2025-09-02T23:03:24,39,SHELF-18,8.10,5.87,3432
2025-09-29T10:32:55,39,SHELF-73,25.83,46.54,3055
2025-09-25T01:42:48,39,SHELF-31,3.65,96.98,3557
2025-09-03T21:55:20,39,SHELF-35,-3.77,81.75,3299
2025-09-05T05:03:31,39,SHELF-12,8.93,73.48,3536
2025-09-03T16:14:02,39,SHELF-69,-8.54,56.11,3970
2025-09-21T14:31:50,39,SHELF-30,-1.21,11.67,3897
2025-09-12T05:20:49,39,SHELF-17,-4.50,73.67,3918
2025-09-19T10:55:48,39,SHELF-56,29.54,56.45,3532
2025-09-14T13:05:33,39,SHELF-30,32.21,69.26,3207
2025-09-23T16:02:14,39,SHELF-91,48.46,68.65,3361
2025-09-24T00:08:24,39,SHELF-49,15.91,7.97,3463
2025-09-09T20:53:33,39,SHELF-69,44.73,84.67,3884
2025-09-11T20:04:13,39,SHELF-64,-0.29,73.58,3683
2025-09-29T17:22:30,39,SHELF-14,-8.69,23.29,4015
2025-09-18T22:58:51,39,SHELF-85,20.30,73.81,4149
2025-09-17T18:49:01,39,SHELF-51,-9.19,58.01,4150
2025-09-09T17:12:17,39,SHELF-60,31.14,73.09,3606
2025-09-16T22:49:38,39,SHELF-73,39.16,0.43,3899
2025-09-03T05:15:30,39,SHELF-53,41.28,82.39,3221
2025-09-30T10:47:42,39,SHELF-85,38.85,46.29,3027
2025-09-21T01:13:17,39,SHELF-15,14.83,97.03,3936
2025-09-05T11:09:13,39,SHELF-31,-7.42,36.30,3659
2025-09-11T04:40:32,39,SHELF-11,42.16,77.38,3505
2025-09-18T09:31:30,39,SHELF-29,19.08,62.26,4151
2025-09-21T03:55:53,39,SHELF-69,-7.76,63.68,3236
2025-09-09T03:21:01,39,SHELF-22,42.91,39.04,4057
2025-09-12T07:31:15,39,SHELF-37,9.96,73.05,3955
2025-09-28T06:41:54,39,SHELF-89,48.43,59.16,4104
2025-09-24T03:52:58,39,SHELF-12,12.96,69.51,3994
2025-09-24T00:16:21,39,SHELF-17,3.70,35.19,3311
2025-09-24T14:52:50,39,SHELF-84,33.74,81.91,3103
2025-09-02T06:49:22,39,SHELF-49,29.68,86.26,3597
2025-09-02T01:18:06,39,SHELF-12,11.74,34.02,3661
2025-09-29T10:20:28,39,SHELF-12,22.04,67.83,3050
2025-09-02T09:27:34,39,SHELF-95,27.17,10.69,3585
2025-09-25T17:41:31,39,SHELF-53,4.58,20.50,3690
2025-09-13T22:03:20,39,SHELF-46,33.07,31.05,3468
2025-09-12T19:18:54,39,SHELF-70,1.43,10.98,4134
2025-09-15T06:31:23,39,SHELF-62,38.83,14.96,3646
2025-09-12T06:19:46,39,SHELF-14,9.27,92.88,4120
2025-09-08T21:55:44,39,SHELF-69,44.50,1.80,3087
2025-09-28T07:58:02,39,SHELF-12,39.36,49.75,3683
2025-09-18T18:00:26,39,SHELF-69,3.00,93.75,3881
2025-09-16T13:04:30,39,SHELF-93,22.52,38.83,3022
2025-09-19T19:07:02,39,SHELF-48,40.33,56.19,3516
2025-09-18T15:05:08,39,SHELF-76,5.99,70.64,3263
2025-09-19T21:02:32,39,SHELF-95,20.29,42.45,3366
2025-09-06T10:38:00,39,SHELF-79,23.92,5.04,3494
2025-09-25T13:40:34,39,SHELF-10,13.42,65.23,4138
2025-09-30T09:19:07,39,SHELF-39,47.89,41.83,3911
2025-09-02T19:31:43,39,SHELF-88,45.95,64.41,3769
2025-09-12T07:31:08,39,SHELF-38,23.31,11.61,4080
2025-09-03T18:31:04,39,SHELF-61,30.12,20.42,3835
2025-09-08T09:15:52,39,SHELF-97,36.60,46.69,3146
2025-09-29T13:21:30,39,SHELF-53,10.65,2.68,3037
2025-09-25T19:08:03,39,SHELF-85,1.20,82.53,3015
2025-09-04T22:59:13,39,SHELF-46,41.86,44.37,3346
2025-09-09T22:47:17,39,SHELF-56,-9.58,99.83,3236
2025-09-21T17:37:11,39,SHELF-2,-6.58,6.99,3462
2025-09-15T00:41:45,39,SHELF-5,12.64,72.20,3094
2025-09-28T03:21:50,39,SHELF-1,45.51,74.04,3527
2025-09-20T14:53:56,39,SHELF-28,41.97,33.97,3268
2025-09-29T16:25:00,39,SHELF-4,45.57,21.08,3928
2025-09-06T04:38:12,39,SHELF-20,32.54,73.80,3087
2025-09-27T05:14:17,39,SHELF-27,6.96,81.93,3283
2025-09-05T07:46:41,39,SHELF-87,-2.19,52.14,3072
2025-09-17T17:40:20,39,SHELF-81,46.68,91.03,3325
2025-09-14T14:16:56,39,SHELF-12,48.19,14.02,4014
2025-09-04T12:31:26,39,SHELF-66,48.01,66.42,3798
2025-09-14T05:09:31,39,SHELF-2,11.85,47.33,3281
2025-09-28T16:22:19,39,SHELF-10,44.26,88.41,3970
2025-09-06T09:12:21,39,SHELF-91,17.00,90.69,3586
2025-09-25T13:30:05,39,SHELF-22,14.87,5.00,3081
2025-09-26T17:53:43,39,SHELF-31,33.35,65.75,3396
2025-09-24T18:21:59,39,SHELF-36,-4.02,31.65,3695
2025-09-01T04:28:23,39,SHELF-30,-6.49,74.15,4121
2025-09-11T06:39:09,39,SHELF-40,25.73,13.82,3778
2025-09-11T14:21:35,39,SHELF-71,1.92,51.20,3394
2025-09-27T03:38:29,39,SHELF-11,26.44,3.60,3037
2025-09-26T04:22:46,39,SHELF-31,17.01,32.94,3767
2025-09-21T20:22:30,39,SHELF-66,-5.69,36.51,4178
2025-09-18T14:17:47,39,SHELF-68,10.76,78.74,3552
2025-09-14T04:39:52,39,SHELF-6,12.87,51.25,3657
2025-09-20T20:50:55,39,SHELF-6,44.61,39.31,3363
2025-09-19T14:48:35,39,SHELF-98,27.89,29.16,3257
2025-09-18T10:24:40,39,SHELF-39,9.31,98.17,3494
2025-09-17T20:31:27,39,SHELF-8,-7.01,99.61,3464
2025-09-11T14:05:26,39,SHELF-38,8.74,62.32,3478
2025-09-03T14:39:52,39,SHELF-93,40.42,85.43,4048
2025-09-24T13:43:30,39,SHELF-100,-1.01,2.43,4156
2025-09-29T18:34:16,39,SHELF-70,34.76,72.35,3802
2025-09-13T13:22:10,39,SHELF-96,22.04,40.37,3838
2025-09-04T10:41:30,39,SHELF-50,12.24,17.85,3762
2025-09-04T18:58:42,39,SHELF-73,9.06,11.72,3775
2025-09-14T19:04:50,39,SHELF-67,26.92,87.21,3563
2025-09-05T08:19:07,39,SHELF-11,39.64,70.20,3464
2025-09-08T11:00:22,39,SHELF-45,-1.08,99.21,3616
2025-09-18T06:23:14,39,SHELF-65,-5.61,72.97,3345
2025-09-03T22:25:52,39,SHELF-34,47.03,2.34,4129
2025-09-06T07:56:07,39,SHELF-100,-1.84,34.80,3605
2025-09-30T02:31:31,39,SHELF-23,2.45,54.29,3352
2025-09-13T00:56:52,39,SHELF-78,14.07,16.00,3983
2025-09-17T03:12:42,39,SHELF-62,2.53,87.44,3029
2025-09-04T06:32:17,39,SHELF-85,2.92,94.90,3990
2025-09-23T19:16:17,39,SHELF-8,27.28,72.01,4083
2025-09-03T06:00:50,39,SHELF-8,15.00,76.84,4000
2025-09-16T14:26:14,39,SHELF-5,30.24,36.38,3131
2025-09-21T20:45:25,39,SHELF-25,-5.07,27.18,4018
2025-09-29T15:57:04,39,SHELF-15,-0.18,31.64,3442
2025-09-21T06:54:28,39,SHELF-72,3.92,67.94,3509
2025-09-06T15:30:20,39,SHELF-63,40.04,4.17,3283
2025-09-26T13:51:32,39,SHELF-63,-6.51,68.59,3755
2025-09-17T07:18:59,39,SHELF-94,25.84,91.48,3310
2025-09-01T21:35:09,39,SHELF-6,30.20,42.65,3198
2025-09-03T23:24:05,39,SHELF-76,45.94,83.47,3940
2025-09-02T05:17:36,39,SHELF-50,3.70,29.97,4193
2025-09-10T17:36:31,39,SHELF-49,4.86,13.63,3335
2025-09-11T01:15:13,39,SHELF-87,36.61,35.95,3342
2025-09-01T03:07:17,39,SHELF-15,39.79,61.07,3093
2025-09-29T13:24:48,39,SHELF-98,13.31,90.04,3926
2025-09-17T06:07:00,39,SHELF-96,-1.56,23.68,3127
2025-09-02T20:48:22,39,SHELF-60,25.65,22.88,4039
2025-09-10T23:50:56,39,SHELF-14,14.49,51.76,4046
2025-09-11T01:09:52,39,SHELF-77,4365.82,88.96,4096
2025-09-02T09:25:04,39,SHELF-96,25.69,23.50,4136
2025-09-15T15:03:42,39,SHELF-44,29.07,42.41,3362
2025-09-20T11:52:56,39,SHELF-19,46.59,3008.00,3477
2025-09-23T20:33:46,39,SHELF-52,24.68,26.72,4175
2025-09-18T00:51:25,39,SHELF-35,42.55,99.26,3289
2025-09-30T03:14:29,39,SHELF-37,-0.13,52.05,3865
2025-09-29T13:54:11,39,SHELF-89,5.92,21.55,4150
2025-09-16T05:51:06,39,SHELF-47,5.75,28.36,3911
2025-09-23T08:11:57,39,SHELF-21,18.28,6.05,3983
2025-09-25T07:05:30,39,SHELF-99,5.46,64.16,4105
2025-09-30T05:39:16,39,SHELF-92,39.30,32.54,3137
2025-09-08T00:45:34,39,SHELF-60,16.51,3.69,3645
2025-09-20T23:05:35,39,SHELF-95,-9.50,34.85,4148
2025-09-07T09:39:05,39,SHELF-31,23.82,87.07,3845
2025-09-27T05:11:29,39,SHELF-42,9.84,95.86,3944
2025-09-17T20:13:11,39,SHELF-85,37.58,39.86,4102
2025-09-19T03:16:11,39,SHELF-58,2.75,77.08,4079
2025-09-10T22:15:13,39,SHELF-12,35.02,67.86,3248
2025-09-11T16:02:28,39,SHELF-5,0.05,8.37,3000
2025-09-21T17:43:09,39,SHELF-82,33.58,36.69,3179
2025-09-08T18:38:55,39,SHELF-2,0.81,6.45,3079
2025-09-22T08:56:09,39,SHELF-21,30.82,43.67,3750
2025-09-16T07:15:33,39,SHELF-70,1.85,28.53,3066
2025-09-15T08:15:25,39,SHELF-30,12.18,42.54,3590
2025-09-16T17:12:53,39,SHELF-95,7.19,92.21,3608
2025-09-07T20:41:01,39,SHELF-54,6.98,4.00,3481
2025-09-08T11:15:54,39,SHELF-27,42.98,50.08,3580
2025-09-21T15:18:48,39,SHELF-55,33.31,22.44,3296
2025-09-15T18:29:53,39,SHELF-58,36.84,16.88,3082
2025-09-02T19:01:54,39,SHELF-13,12.45,64.22,3084
2025-09-22T12:27:46,39,SHELF-37,11.25,12.62,3721
2025-09-13T18:24:57,39,SHELF-77,19.02,40.27,4114
2025-09-14T12:02:55,39,SHELF-35,4.55,11.68,3776
2025-09-23T17:34:30,39,SHELF-90,35.19,99.00,3764
2025-09-28T11:39:48,39,SHELF-81,27.40,96.29,3773
2025-09-11T06:11:51,39,SHELF-74,48.73,82.68,3872
2025-09-30T01:09:41,39,SHELF-81,46.38,40.85,3781
2025-09-13T03:54:39,39,SHELF-88,36.38,69.56,4138
2025-09-13T17:22:23,39,SHELF-100,17.34,9.30,3508
2025-09-22T06:34:33,39,SHELF-31,9.59,3.96,3581
2025-09-09T15:18:12,39,SHELF-50,15.43,38.61,3534
2025-09-15T22:59:22,39,SHELF-92,5.50,9.39,4198
2025-09-18T21:06:34,39,SHELF-60,44.46,83.85,4197
2025-09-18T20:00:29,39,SHELF-98,49.15,56.53,3703
2025-09-08T04:16:38,39,SHELF-74,-8.89,35.35,3539
2025-09-15T08:30:32,39,SHELF-75,4229.74,87.64,4075
2025-09-21T10:17:58,39,SHELF-14,28.42,47.45,3306
2025-09-10T17:25:08,39,SHELF-38,14.17,60.76,3865
2025-09-06T04:04:26,39,SHELF-86,16.33,44.89,3466
2025-09-25T22:38:44,39,SHELF-49,45.12,20.30,3040
2025-09-24T07:59:55,39,SHELF-82,-8.47,41.56,3482
2025-09-07T13:43:37,39,SHELF-34,15.54,18.53,3250
2025-09-21T00:26:54,39,SHELF-96,-4.61,76.59,3476
2025-09-19T09:45:32,39,SHELF-32,31.67,77.05,3320
2025-09-29T10:01:34,39,SHELF-28,48.37,49.01,3611
2025-09-01T22:09:32,39,SHELF-81,9.40,80.71,3681
2025-09-09T20:21:33,39,SHELF-86,-0.86,79.35,3937
2025-09-25T09:28:43,39,SHELF-95,-0.84,86.33,3593
2025-09-15T02:21:45,39,SHELF-81,17.45,51.95,3989
2025-09-02T12:57:05,39,SHELF-71,26.50,15.45,4026
2025-09-06T09:43:03,39,SHELF-55,11.19,83.10,3279
2025-09-04T22:18:44,39,SHELF-47,-1.81,44.96,4190
2025-09-09T02:26:54,39,SHELF-96,30.02,92.18,3846
2025-09-07T04:26:43,39,SHELF-21,2.31,88.49,3438
2025-09-07T18:43:30,39,SHELF-3,2.19,39.15,3745
2025-09-15T06:07:13,39,SHELF-47,10.14,7.67,3679
2025-09-30T00:14:02,39,SHELF-50,29.87,88.45,3320
2025-09-26T15:49:36,39,SHELF-6,46.29,41.19,3175
2025-09-22T09:33:18,39,SHELF-49,8.98,73.66,4177
2025-09-27T12:28:31,39,SHELF-22,39.02,79.71,4138
2025-09-28T20:13:37,39,SHELF-92,1320.77,39.72,3786
2025-09-27T09:19:04,39,SHELF-11,18.12,62.15,4090
2025-09-29T22:24:58,39,SHELF-43,35.72,53.79,3968
2025-09-09T01:52:42,39,SHELF-88,-9.30,36.58,4125
2025-09-04T17:54:54,39,SHELF-50,7.95,61.58,3177
2025-09-10T21:59:26,39,SHELF-79,45.82,49.82,3621
2025-09-20T15:39:56,39,SHELF-63,35.86,25.50,4119
2025-09-16T13:02:04,39,SHELF-17,13.78,38.71,4121
2025-09-06T00:06:02,39,SHELF-30,6.76,61.99,3081
2025-09-26T19:41:07,39,SHELF-82,23.99,48.62,3750
2025-09-09T19:05:05,39,SHELF-98,-3.91,77.48,3673
2025-09-07T11:41:47,39,SHELF-18,2.63,32.66,3884
2025-09-01T19:57:58,39,SHELF-46,-1.11,55.34,3471
2025-09-23T18:17:00,39,SHELF-45,20.41,24.13,3393
2025-09-01T00:16:57,39,SHELF-94,49.12,27.57,3855
2025-09-29T19:44:15,39,SHELF-87,24.68,19.05,3198
2025-09-05T04:42:28,39,SHELF-59,7.85,75.31,4103
2025-09-20T09:29:40,39,SHELF-24,32.09,70.47,3490
2025-09-01T02:03:24,39,SHELF-89,23.77,73.89,3062
2025-09-11T22:49:43,39,SHELF-94,49.98,3.67,3811
2025-09-04T21:47:23,39,SHELF-61,6.08,93.39,4065
2025-09-06T01:27:58,39,SHELF-78,39.44,98.10,3943
2025-09-12T15:53:38,39,SHELF-54,23.49,19.79,4001
2025-09-08T03:34:34,39,SHELF-60,15.23,89.47,4073
2025-09-05T14:57:45,39,SHELF-38,-0.28,95.38,3462
2025-09-15T08:56:45,39,SHELF-72,8.34,96.48,3022
2025-09-04T10:49:02,39,SHELF-42,-4.99,71.29,3649
2025-09-05T08:51:28,39,SHELF-77,34.15,84.08,4045
2025-09-06T14:26:35,39,SHELF-79,13.38,28.39,3337
2025-09-02T21:04:46,39,SHELF-10,24.42,4.66,3974
2025-09-25T15:44:10,39,SHELF-45,1.24,8.92,4177
2025-09-08T09:51:47,39,SHELF-42,16.92,53.44,3974
2025-09-24T21:47:43,39,SHELF-37,18.99,10.33,3939
2025-09-14T10:54:48,39,SHELF-99,18.83,61.39,3085
2025-09-05T15:52:43,39,SHELF-85,28.01,78.30,3825
2025-09-10T04:29:04,39,SHELF-18,-8.00,81.99,3651
2025-09-20T21:42:17,39,SHELF-51,46.31,55.18,3507
2025-09-19T13:38:19,39,SHELF-32,10.69,73.16,3357
2025-09-19T10:13:10,39,SHELF-19,9.84,1.40,4082
2025-09-08T21:33:44,39,SHELF-39,6.05,44.98,3512
2025-09-02T23:48:10,39,SHELF-60,15.35,77.23,3646
2025-09-19T18:49:29,39,SHELF-38,49.72,19.82,3291
2025-09-13T23:11:33,39,SHELF-59,40.51,66.67,3277
2025-09-14T18:18:46,39,SHELF-19,47.78,38.74,3799
2025-09-06T14:17:08,39,SHELF-90,25.10,32.89,3761
2025-09-20T00:39:40,39,SHELF-3,5.24,50.66,3005
2025-09-12T17:12:31,39,SHELF-28,25.82,49.72,3866
2025-09-21T01:38:10,39,SHELF-14,15.33,30.78,3294
2025-09-20T22:33:48,39,SHELF-90,42.37,93.19,3007
2025-09-19T04:49:01,39,SHELF-85,49.11,48.02,3008
2025-09-14T20:06:40,39,SHELF-35,16.59,42.00,3127
2025-09-24T11:31:17,39,SHELF-61,15.56,37.22,3955
2025-09-09T11:55:35,39,SHELF-25,2.10,95.91,3336
2025-09-11T15:48:02,39,SHELF-36,-5.20,82.80,4089
2025-09-07T09:03:07,39,SHELF-91,-6.52,89.19,3920
2025-09-13T23:12:10,39,SHELF-70,1.95,67.90,3014
