order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
667,2025-08-19T04:43:24,2025-08-19,55,41,web,credit_card,SAVE-Z8Y5,13.14,AUD
668,2025-08-19T13:29:44,2025-08-19,407,40,pos,paypal,,0.00,AUD
669,2025-08-19T17:39:01,2025-08-19,75,27,pos,bank_transfer,,7.29,AUD
670,2025-08-19T16:36:29,2025-08-19,584,23,web,paypal,,13.00,AUD
671,2025-08-19T03:07:21,2025-08-19,365,18,pos,gift_card,,27.59,AUD
672,2025-08-19T18:28:42,2025-08-19,736,28,web,paypal,,20.36,AUD
673,2025-08-19T06:08:48,2025-08-19,550,36,web,paypal,SAVE-PTL9,5.70,AUD
674,2025-08-19T15:45:05,2025-08-19,666,20,pos,credit_card,,0.00,AUD
675,2025-08-19T12:34:40,2025-08-19,248,44,web,credit_card,,29.60,AUD
676,2025-08-19T20:01:03,2025-08-19,751,50,web,credit_card,,0.00,AUD
677,2025-08-19T01:41:13,2025-08-19,678,19,pos,credit_card,,6.47,AUD
678,2025-08-19T03:17:14,2025-08-19,413,43,pos,credit_card,,17.38,AUD
679,2025-08-19T15:03:01,2025-08-19,113,8,pos,credit_card,,11.32,AUD
680,2025-08-19T12:23:07,2025-08-19,355,6,web,paypal,,8.46,AUD
681,2025-08-19T02:10:18,2025-08-19,385,39,pos,cash,,8.42,AUD
682,2025-08-19T11:26:18,2025-08-19,151,46,pos,credit_card,,0.00,AUD
683,2025-08-19T04:51:56,2025-08-19,362,9,pos,paypal,,0.00,AUD
684,2025-08-19T01:33:34,2025-08-19,707,26,web,gift_card,,16.84,AUD
685,2025-08-19T14:04:28,2025-08-19,93,42,web,cash,SAVE-JFR7,13.92,AUD
686,2025-08-19T20:59:40,2025-08-19,500,38,web,credit_card,,10.51,AUD
687,2025-08-19T14:05:47,2025-08-19,124,44,pos,cash,SAVE-QJTK,11.12,AUD
688,2025-08-19T10:06:48,2025-08-19,271,33,web,paypal,,27.06,AUD
689,2025-08-19T09:11:20,2025-08-19,370,14,web,paypal,,23.17,AUD
690,2025-08-19T22:28:19,2025-08-19,327,40,pos,credit_card,,18.77,AUD
691,2025-08-19T20:10:29,2025-08-19,152,31,web,credit_card,,10.12,AUD
692,2025-08-19T11:04:50,2025-08-19,391,23,web,credit_card,,29.93,AUD
693,2025-08-19T15:30:59,2025-08-19,564,8,web,credit_card,,0.00,AUD
694,2025-08-19T14:27:54,2025-08-19,567,13,web,credit_card,,21.84,AUD
695,2025-08-19T07:27:31,2025-08-19,60,37,web,credit_card,,27.79,AUD
696,2025-08-19T01:10:38,2025-08-19,154,19,web,credit_card,,13.26,AUD
697,2025-08-19T10:33:31,2025-08-19,589,46,pos,credit_card,,23.99,AUD
698,2025-08-19T09:44:27,2025-08-19,692,24,web,credit_card,SAVE-JBKX,0.00,AUD
699,2025-08-19T00:39:57,2025-08-19,73,35,pos,gift_card,,39.24,AUD
700,2025-08-19T02:00:22,2025-08-19,228,46,web,credit_card,,0.00,AUD
701,2025-08-19T17:15:57,2025-08-19,22,25,web,paypal,,6.47,AUD
702,2025-08-19T03:23:53,2025-08-19,557,13,pos,credit_card,SAVE-E3HS,24.99,AUD
703,2025-08-19T15:08:56,2025-08-19,570,4,pos,paypal,,23.40,AUD
704,2025-08-19T22:36:47,2025-08-19,146,39,pos,credit_card,,19.59,AUD
705,2025-08-19T19:02:12,2025-08-19,313,11,web,credit_card,,14.52,AUD
706,2025-08-19T15:57:13,2025-08-19,104,7,web,credit_card,,35.61,AUD
707,2025-08-19T06:52:34,2025-08-19,132,42,pos,paypal,,12.93,AUD
708,2025-08-19T02:49:54,2025-08-19,355,13,web,credit_card,,0.00,AUD
709,2025-08-19T14:14:14,2025-08-19,158,14,pos,credit_card,,14.71,AUD
710,2025-08-19T15:42:26,2025-08-19,601,2,pos,gift_card,,0.00,AUD
711,2025-08-19T14:03:28,2025-08-19,608,13,web,cash,,0.00,AUD
712,2025-08-19T13:46:01,2025-08-19,422,47,pos,credit_card,,0.00,AUD
713,2025-08-19T07:00:03,2025-08-19,412,48,pos,gift_card,,0.00,AUD
714,2025-08-19T21:30:56,2025-08-19,36,8,pos,paypal,SAVE-9OM5,6.29,AUD
715,2025-08-19T07:33:00,2025-08-19,720,28,web,credit_card,,0.00,AUD
716,2025-08-19T10:31:50,2025-08-19,673,22,web,credit_card,,6.39,AUD
717,2025-08-19T12:57:20,2025-08-19,316,11,pos,gift_card,,8.38,AUD
718,2025-08-19T17:14:12,2025-08-19,336,32,pos,gift_card,,20.33,AUD
719,2025-08-19T07:11:45,2025-08-19,763,7,web,bank_transfer,,0.00,AUD
720,2025-08-19T11:00:29,2025-08-19,757,2,web,paypal,SAVE-MFCA,26.92,AUD
721,2025-08-19T02:00:29,2025-08-19,331,26,pos,paypal,,25.84,AUD
722,2025-08-19T16:57:48,2025-08-19,294,25,pos,credit_card,SAVE-20L0,7.13,AUD
723,2025-08-19T17:56:22,2025-08-19,221,12,web,paypal,,12.91,AUD
724,2025-08-19T08:21:31,2025-08-19,694,3,web,credit_card,,23.08,AUD
725,2025-08-19T04:07:07,2025-08-19,78,11,pos,bank_transfer,,0.00,AUD
726,2025-08-19T11:37:38,2025-08-19,334,44,web,credit_card,,29.85,AUD
727,2025-08-19T04:28:21,2025-08-19,317,31,pos,bank_transfer,,27.59,AUD
728,2025-08-19T13:43:19,2025-08-19,720,43,web,credit_card,,13.51,AUD
729,2025-08-19T01:03:51,2025-08-19,621,36,web,gift_card,SAVE-LFI5,5.86,AUD
730,2025-08-19T18:49:04,2025-08-19,597,16,web,credit_card,,0.00,AUD
731,2025-08-19T17:48:36,2025-08-19,543,14,pos,paypal,,42.83,AUD
732,2025-08-19T03:59:08,2025-08-19,603,10,web,credit_card,,14.75,AUD
733,2025-08-19T19:29:27,2025-08-19,208,4,web,credit_card,,26.23,AUD
734,2025-08-19T17:10:37,2025-08-19,206,15,web,bank_transfer,,17.63,AUD
735,2025-08-19T20:30:44,2025-08-19,445,29,pos,credit_card,,21.21,AUD
736,2025-08-19T21:09:40,2025-08-19,139,11,pos,cash,,8.58,AUD
737,2025-08-19T04:08:09,2025-08-19,663,26,web,credit_card,SAVE-O7O4,0.00,AUD
738,2025-08-19T14:39:51,2025-08-19,546,40,pos,paypal,,18.00,AUD
739,2025-08-19T21:46:29,2025-08-19,677,46,web,credit_card,,15.26,AUD
740,2025-08-19T02:13:01,2025-08-19,295,39,web,credit_card,,0.00,AUD
741,2025-08-19T01:25:48,2025-08-19,386,32,web,credit_card,,15.61,AUD
742,2025-08-19T06:39:41,2025-08-19,585,7,web,bank_transfer,,5.94,AUD
743,2025-08-19T13:59:41,2025-08-19,272,6,web,credit_card,SAVE-RUY5,0.00,AUD
744,2025-08-19T20:14:15,2025-08-19,452,40,pos,bank_transfer,,10.89,AUD
745,2025-08-19T05:20:05,2025-08-19,244,33,pos,credit_card,,0.00,AUD
746,2025-08-19T13:22:14,2025-08-19,711,6,web,credit_card,SAVE-7LFV,10.90,AUD
