sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-08T16:07:34,3,SHELF-92,20.25,16.08,3335
2025-04-07T01:51:20,3,SHELF-40,22.03,85.33,3761
2025-04-14T08:48:02,3,SHELF-50,31.20,50.52,3263
2025-04-24T15:04:57,3,SHELF-95,36.25,44.34,3698
2025-04-19T16:56:20,3,SHELF-46,27.86,91.80,3482
2025-04-19T02:48:05,3,SHELF-83,40.94,75.57,3172
2025-04-19T22:33:30,3,SHELF-8,40.87,52.71,4099
2025-04-07T06:51:26,3,SHELF-11,46.60,4.41,3090
2025-04-06T03:42:07,3,SHELF-1,-8.01,10.84,3780
2025-04-30T04:41:26,3,SHELF-31,27.78,56.44,4088
2025-04-04T22:48:04,3,SHELF-26,16.12,4.38,3921
2025-04-21T12:28:05,3,SHELF-93,14.59,1.31,3884
2025-04-26T00:02:40,3,SHELF-44,11.41,32.29,3958
2025-04-16T20:05:03,3,SHELF-66,22.33,96.07,4086
2025-04-06T17:02:18,3,SHELF-68,2.66,32.08,3714
2025-04-12T07:23:42,3,SHELF-31,38.57,28.92,4180
2025-04-01T02:38:42,3,SHELF-45,14.67,78.68,3349
2025-04-19T20:08:15,3,SHELF-2,-8.75,62.83,3623
2025-04-02T07:58:52,3,SHELF-64,-0.88,6.21,3079
2025-04-23T15:11:59,3,SHELF-41,21.69,2.94,4027
2025-04-07T02:38:33,3,SHELF-17,36.16,4.07,4060
2025-04-28T06:08:09,3,SHELF-5,5.50,29.09,3823
2025-04-21T18:29:33,3,SHELF-38,49.99,68.74,3991
2025-04-29T11:02:06,3,SHELF-1,18.39,14.39,3433
2025-04-22T01:19:28,3,SHELF-20,33.37,66.96,3596
2025-04-06T08:06:47,3,SHELF-17,-2.72,70.16,4026
2025-04-27T13:33:45,3,SHELF-65,13.61,48.61,3946
2025-04-01T14:48:49,3,SHELF-89,6.48,74.09,3223
2025-04-29T14:13:45,3,SHELF-56,41.91,50.20,3271
2025-04-17T13:43:08,3,SHELF-23,42.48,21.69,3446
2025-04-03T18:02:58,3,SHELF-77,35.60,65.12,3230
2025-04-18T15:23:28,3,SHELF-36,8.31,48.05,4012
