order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
5329,1,117,3,558.9605,15.1987,10.0518
5329,2,20,3,104.0608,47.3647,9.2090
5330,1,66,4,77.5431,2.8876,5.7937
5330,2,77,3,868.4339,0.6035,14.6500
5330,3,211,5,604.7069,44.7336,6.8756
5331,1,101,4,732.7108,36.6296,6.0683
5331,2,210,3,668.1490,23.2697,8.6842
5332,1,55,5,0.0000,71.1201,6.8994
5332,2,10,5,139.1039,5.3503,14.0019
5333,1,2,4,617.0368,15.3675,10.9208
5333,2,9,2,916.7359,29.6249,8.5022
5333,3,95,2,458.7998,61.7210,6.7284
5333,4,96,5,585.6804,34.9356,7.0574
5333,5,125,5,201.3003,26.2239,10.0663
5334,1,24,3,107.1660,17.4813,6.1676
5334,2,133,2,766.9449,17.4601,10.2320
5335,1,225,1,102.7433,1.5729,10.6976
5335,2,188,3,224.9646,85.7021,7.8576
5335,3,44,3,15.4876,60.0382,12.5734
5335,4,44,1,960.0358,1.9697,6.9546
5336,1,196,1,334.9666,26.0677,9.9483
5336,2,40,2,806.6606,22.9250,5.6726
5337,1,392,4,978.7544,15.6194,11.5412
5337,2,183,3,896.5413,11.1789,14.3933
5337,3,204,5,825.7950,53.6832,8.9469
5338,1,129,5,392.5328,95.4769,8.1012
5339,1,176,1,320.7232,33.2526,8.1361
5339,2,144,4,278.1730,73.0145,8.5791
5339,3,13,2,365.8351,48.0565,14.6918
5339,4,147,5,758.2591,32.2897,6.2213
5339,5,203,1,111.1812,73.0942,5.1237
5340,1,179,3,963.8979,28.8137,12.2547
5340,2,246,3,479.3795,25.1488,13.0052
5340,3,24,3,425.9356,25.9441,6.5551
5341,1,96,3,658.7579,64.5882,13.0285
5342,1,39,3,632.4288,3.3355,6.0297
5342,2,163,3,486.5722,33.0854,5.9840
5342,3,68,2,401.6355,20.5395,7.3583
5342,4,212,5,654.7431,14.7947,7.1977
5342,5,45,2,812.7910,75.1522,7.4212
5343,1,492,3,177.6101,37.4083,8.7489
5343,2,205,5,446.1828,36.5173,6.2626
5343,3,175,4,450.0626,39.0071,14.4862
5343,4,175,2,472.6623,35.5987,8.6979
5344,1,96,2,700.6852,41.0252,9.3049
5344,2,77,1,140.2810,21.5700,13.5195
5345,1,12,5,920.3750,83.1811,11.6823
5345,2,48,4,491.8464,7.5378,6.7767
5345,3,151,5,403.6996,17.2517,12.5630
5345,4,101,4,602.9392,43.2679,5.0330
5346,1,180,5,474.0009,5.9449,5.6533
5346,2,175,1,38.2841,36.8741,7.6575
5346,3,31,1,916.4398,49.8137,6.8463
5346,4,183,5,972.2367,47.3715,13.7427
5346,5,107,3,541.7707,38.1399,5.7933
5347,1,87,3,292.0637,86.4713,8.4384
5348,1,61,1,5.3888,30.7045,13.5975
5348,2,207,2,841.3593,49.0590,14.3211
5348,3,10,5,511.3556,14.2763,8.7424
5348,4,209,4,394.4014,33.5167,9.2447
5349,1,173,5,558.1168,39.8601,6.4403
5349,2,43,4,704.9776,12.5896,11.8938
5349,3,250,2,515.5301,33.6669,10.2347
5349,4,41,5,365.5560,3.8917,11.5525
5349,5,64,3,444.7213,41.5050,11.4634
5350,1,84,4,462.6498,83.1640,9.6361
5350,2,170,1,152.6975,42.5637,6.8607
5350,3,150,5,982.3155,13.2623,9.9321
5350,4,214,3,713.3283,22.3178,9.3168
5350,5,236,4,858.0395,30.1809,9.7280
5351,1,87,2,418.4672,21.2105,8.5373
5351,2,88,5,574.2617,45.6755,5.3482
5352,1,117,2,758.0495,10.0693,9.8049
5353,1,164,3,844.8259,41.2428,11.3519
5353,2,14,3,812.8721,24.7732,13.8924
5353,3,136,3,178.5029,23.5024,9.3675
5353,4,203,1,338.8175,24.0268,13.7743
5353,5,2,2,416.5918,13.9281,8.2785
5354,1,205,2,215.6533,12.4903,11.9945
5354,2,57,5,846.1755,21.6073,7.7018
5355,1,18,1,931.8191,19.9215,12.2365
5355,2,204,3,354.6734,31.6835,13.4531
5356,1,114,1,4.3198,28.2174,12.2824
5356,2,228,3,231.8140,13.1658,7.6332
5357,1,68,5,290.6532,29.3963,9.4433
5357,2,7,4,286.7781,37.7901,5.0935
5357,3,222,5,891.0821,16.6552,14.9528
5358,1,33,5,425.5084,26.7055,10.2043
5358,2,60,4,627.3570,28.4994,6.6153
5358,3,20,4,734.9438,13.6230,7.3814
5358,4,164,3,802.7814,8.9622,9.4704
5358,5,10,4,820.8642,26.9569,13.6659
5359,1,213,3,643.4289,30.1066,9.2909
5359,2,38,4,54.8018,25.5253,11.1449
5359,3,51,5,549.0218,34.8310,7.9575
5360,1,173,4,124.2875,18.2984,12.4385
5360,2,158,1,455.7084,16.9241,8.7792
5360,3,42,3,464.8659,30.1655,6.8529
5360,4,116,2,85.1298,46.5713,8.8301
5360,5,216,1,123.3609,42.0867,10.6889
5361,1,70,3,231.6260,40.9214,13.9902
5361,2,135,2,465.0420,25.9827,6.9931
5361,3,156,1,886.0258,6.3725,14.1116
5361,4,249,5,762.8403,30.2957,8.8461
5362,1,114,2,266.1500,9.9725,11.0013
5363,1,136,3,656.1900,22.3862,11.7772
5363,2,112,2,431.6888,29.6004,11.9070
5363,3,173,3,572.0327,43.4612,10.8367
5363,4,81,2,782.1764,10.9662,13.9082
5364,1,13,4,208.0536,37.9219,8.8176
5365,1,224,4,659.6459,48.1445,10.4299
5365,2,140,1,743.4876,41.2790,14.3364
5365,3,137,4,458.0670,11.9847,14.6809
5365,4,241,1,523.3050,4.1101,14.6922
5366,1,7,5,814.0495,22.3193,10.6000
5366,2,237,1,477.7200,23.0223,14.3472
5366,3,1,5,530.2272,43.2365,10.0797
5367,1,91,5,287.7696,14.7827,7.0442
5367,2,69,3,8.8254,41.6642,13.8893
5367,3,184,2,615.1707,29.6323,11.9802
5367,4,122,4,879.2577,3.8019,14.4509
5368,1,167,5,741.3163,17.9296,14.8303
5368,2,60,3,422.3451,24.0622,5.0331
5369,1,139,3,902.1543,23.6540,8.8448
5369,2,184,4,778.5838,46.9427,8.9804
5369,3,173,5,435.2463,4.9660,5.2070
5369,4,93,2,868.2386,19.2027,8.6608
5370,1,210,1,953.3454,36.2075,6.3270
5370,2,53,5,172.3010,21.8268,8.4220
5370,3,87,1,789.6760,5.0056,13.7573
5370,4,73,4,939.9889,21.0206,5.5017
5370,5,222,1,370.3329,28.5679,5.3360
5371,1,167,3,894.5067,27.4749,9.8472
5371,2,202,2,870.0025,43.2442,9.7303
5371,3,157,1,81.0522,7.5251,14.3654
5371,4,193,3,334.9549,62.5850,9.8869
5371,5,208,5,916.4180,23.6484,12.4582
5372,1,194,5,980.1631,34.4840,10.4353
5372,2,154,3,747.3757,73.0858,7.6191
5372,3,2,5,994.2819,34.2335,8.8653
5373,1,236,1,463.6561,8.7244,12.7789
5374,1,112,1,85.3025,18.6243,5.6546
5374,2,45,5,834.0073,28.9360,6.2192
5374,3,240,1,296.0741,37.4645,14.3832
5375,1,119,3,639.5404,32.9102,12.5130
5376,1,207,1,858.6451,25.6809,10.0845
5376,2,238,4,451.9025,49.4186,8.0706
5376,3,16,3,666.4833,42.6093,9.0293
5377,1,244,3,832.3216,37.1725,13.3836
5378,1,93,1,160.0180,25.0047,14.6812
5378,2,55,1,287.7274,39.7060,14.5091
5378,3,39,5,259.1659,14.3463,8.2568
5378,4,97,2,922.0826,4.5887,5.6029
5379,1,209,1,312.5872,83.0960,8.6913
5379,2,725,5,748.8765,2.3391,11.0296
5380,1,237,5,250.6973,2.1107,12.7237
5381,1,123,4,996.9095,38.1571,5.0429
5381,2,184,3,473.3135,64.1476,9.4969
5381,3,204,1,598.1488,28.8879,10.8759
5381,4,76,5,21.4801,16.0792,5.5579
5381,5,196,5,894.9199,45.3126,6.1472
5382,1,53,3,178.7952,44.7812,8.0992
5383,1,162,3,691.0310,65.6947,7.1383
5383,2,243,3,829.4270,9.2887,5.3393
5384,1,78,2,713.5533,96.7628,12.6262
5384,2,108,2,124.2883,34.3772,5.6195
5384,3,75,1,100.3618,20.7045,11.4287
5385,1,1,2,886.1468,20.2609,12.5535
5385,2,162,2,481.7808,39.5139,12.9925
5386,1,133,4,776.4872,4.6369,14.9780
5386,2,193,3,689.6140,25.1738,12.8998
5386,3,194,2,120.5827,29.6088,11.2616
5386,4,218,1,144.3789,1.4257,9.1037
5387,1,240,2,213.2642,31.7430,7.1198
5387,2,203,5,353.2926,3.4401,8.3894
5387,3,248,2,31.3037,10.3803,9.0061
5387,4,193,3,757.4683,23.4460,12.0324
5387,5,159,5,589.4253,16.7926,9.7617
5388,1,72,1,768.2790,49.5278,10.5395
5388,2,15,5,881.8973,12.8297,11.1260
